Unnamed: 0,ID,Text,Label
42,3869,Akdom thik bolecho dada akdom faltu akta mohila chiii akrittogo kothakar,0
604,5388,sali,0
2857,2858,Bhikharike mathay tulle emni hoy,0
349,5133,😂 😂 😂 😂 খুব ভালো লাগলো,0
2565,2566,"কি বলো তো দাদা গাধা কি আর গোড়া হয় তার মানে এই না রানু দি গুরু হানি সিং গার
হয়ে যাবে",0
495,496,😂😂🤣🤣😂🤣😂🤣,0
275,4102,ঠিক বলছেন ভাই,0
998,5782,"0 tka hiro hoa atto poriborton  
sotti ucit na.",0
1183,1184,"কাল থেকে আমি ও স্টেশনে গিয়ে গান গাইবো রাতারাতি রানু মন্ডল হয়ে যাব আমার মতো
কে কে করবে লাইক করো লাইক করো",0
2366,2367,Pagol mohila ranu mondol buri kotakar,0
1092,5876,tumi darun video koro vai👏👏👏tomar gan ta besh valo chilo👌,0
112,3939,দারুণ,0
574,5358,pathar band ke fake re ise 🖕,0
2387,2388,Sala Muslim gulo esob kore,0
61,4845,ha ha ha,0
220,4047,"Mehebub Alom Mazumder
9706396738
Silchàr cachar Assam",0
3645,3646,Ranu Mondoler gane sunla Amar suicide Korta mone hoy 😰😰😰😰😰😭😭😭😭😭😭☠️☠️☠️☠️☠️☠️☠️,0
67,68,ভিখারী ও ছোট মনের মেয়ে,0
16,3843,Vedio ta kra thik hyni...... Stti eta thik na......,0
109,3936,Tar jonno payer juto mathay uthano Jay na,0
2068,2069,Ki dile boss.. Just oswme 👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍,0
1503,1504,"দাতের বাগান ভাংগা দরকার
শালি ভিকারি ভিকারি হয়",0
2983,2984,Nice apnar Kotha Gulo onek sundor,0
3803,3804,Dada Coochbehar a thako ekhon???,0
3463,3464,payer juto paytei sova pai,0
1811,1812,Ranu mondal k aager jaigate namano darkay. Bager bager bager,0
3690,3691,"ও জানত ও বড় ভিকেরি ,সেলেব্রেটি আমার হাসি পাচ্ছে , এমন গায়ক ঘোড়ার ডিম",0
170,3997,"Ki dilen dada, vedio ta valo laglo",0
1710,1711,🤣🤣🤣🤣🤣🤣🤣 দারুণ।।।।।।।।।।।,0
17,4801,dress up gula thik thaklyi to hoi,0
1093,5877,😂😂😂sei hye6e go vdeo ta,0
469,4296,এর জন্য মানুষ উপকার করতে হয় না,0
684,685,Ake juta pata koren,0
639,640,Bikhari Mon bikhari,0
302,5086,sotti khub valo,0
2759,2760,Islamic Tune ata tomadar Islam somaje hoy amadar bangali somaje hoy na,0
3483,3484,"Exactly... Erokom akta video r drkr chilo topic ta nia..... Kothagulo
osadharon chilo.. Jst dhonnobad.. 😊",0
252,253,ভাই জাত ধর্ম বুঝি না আপনার কথা অনেক সুন্দর,0
1556,1557,Accha ai gulo ki sortti,0
3458,3459,"Apni jabi bolechen akdom Sat to. Ranur Mathai gobor vora aachye. Vikarir budhi
are koto hobe.",0
358,359,"আমাদের হিন্দুদের কলঙ্ক সৃজিত..শালা আর মেয়ে পেলো না , গাই বাছুর সহ বিয়ে তাও
আবার মুসলিম মেয়ে",0
301,302,"jara chi comment kore6e...tara valo basar mormo ta bojhei na...sotti valo basa
boro choto, gorib borolok, jat dekhe na....",0
240,241,Uni ekjon vag tora sala boka choda,0
1784,1785,yes,0
495,5279,সত্যিই কি বাজে মহিলা ?,0
25,3852,Akdom tek 👍👍👍👍👍👍👍,0
1317,1318,Jai hok tor jodi oi joggota ta thakto tahole tui o erokom korti,0
3773,3774,This video is the best of luck but ranu mondal is the best poorer singer 👞,0
1668,1669,Thik bole6o Mrinmoye,0
3719,3720,Ami tomar onak boro fan dada tomar video dakha amar mon valo hoye jai dada,0
291,5075,sotti khub valo legeche ajker video bro,0
2394,2395,"যে তোমাকে উঠালো মাথায়, তাকেই মারলে জুতা।
অতিন্দ্র দাকে নিয়ে বাজে মন্তব্য করলেন কেন রানুদি।",0
2975,2976,Right tik kotha,0
32,3859,খুব ভালো কথা,0
3046,3047,Biman Ranu cccccc,0
652,653,"ওর দলের ভিখারী গুলোও আর ওর পাশে থাকবে না।রানু মন্ডলকে ভিক্ষা দেওয়ার লোকজনও
কেউ থাকবে না।ওর ভিখারী বন্ধুদের কাছ থেকে ভিক্ষা করে শেষ জীবন কাটাতে হবে।""অতি
চালাকের গলায় দড়ি""।",0
104,105,Tik bolecho....👍,0
452,4279,সালি বেয়াদব,0
2854,2855,"Ora
Ukun ar moton e lage bro.
Ranu ukun",0
1052,5836,akdm thik bolacho dada.... r video ta darun hoya6,0
410,5194,"জুতা যতই দামি হোক তার স্থান পায়ে তার স্থান কখনো মাথায় হয়না,,, একটা প্রবাদ
আছে কয়লা ধুলে ময়লা যায় না আসলেই সত্য..",0
1814,1815,ভিটিও টি যে কি ভাবে করলেন ভাই। আপনিই জানেন,0
169,170,Dik bolecho,0
60,4844,"আমি সাধারণত এইসব পোস্টে কমেন্ট করিনা, 😐  
করতেও ভাল্লাগেনা 🙄  
কমেন্ট করলে মেয়েরা খুঁজে খুঁজে রিকোয়েস্ট দিয়ে ভাব জমানোর চেষ্টা করে 😞😞  
খুব সমস্যায় আছি🐸",0
908,909,মা যেমন লোভি অক্রিতগ্য মেয়েও তেমন,0
2483,2484,Abar dilam dada ladte j kotha ta bolle,0
1084,5868,valo rost hoye6e r o kro rost,0
615,4442,তোমার নাম্বার টা দাও আমি ফোন করে যাবো,0
623,624,Hmm Ranu di,0
890,891,Thik আমি খুব খুশি হলাম তোমার কথা গুলো শুনে আমি তোমার সাথে এক মত,0
207,4991,"darun dada darun upnar kotha gulo eaktao fek naa.  
aro eayrokom video banao khub 😁😁😁pa6e and enjoy oo lag6e.",0
3077,3078,dada apni osadharon,0
416,417,Bapok diyecho ....,0
720,4547,"মুসলমানদের থেকে হিন্দুদের মাঝে অপরাধ হয় বেশি এটি আমি বল‌ছিনা এটি ইতিহাস বলছে.
হে কিছু কুলাঙ্গার আছে সব ধর্মের মধ্যে",0
2470,2471,"Hriday achhe jar sei to valo base.
Pratiti manuseri kinane prem ase ;",0
1,4785,ভিকা.টিম,0
3716,3717,Are vai 2 bar,0
3108,3109,A6a ata kothay ?? Amr bari kakdwip,0
426,5210,বাইয়া তুমার কতা গোলু খুব বাল লাগলো জেমন কুকুর তেমন মুগুর,0
975,5759,darun hoyacha 😍😍😍😍😍,0
141,3968,Bah ranu di bah...🤣🤣🤣🤣🤣🤣,0
264,265,"Wt da 🖕🏿 ranu mandal,",0
3270,3271,Tomake onek dhonobad asol kotha gulo tule dhorar jonno,0
355,356,Ranu to pagol,0
860,5644,🤣🤣🤣👍👍👍,0
310,4137,বাংলাদেশের নায়ক নায়িকা এত খারাপ,0
690,4517,"baba ma kto asha kre chele meye manush kre sei meyer jdi erokm porinoti hai
sotti sab kichu 1 nimeshe sesh hoye jai.ei saitan gulor fasi chai",0
756,757,"@Soumen Mondal
☺2/4 te kharap manus ar jonno to sobai ke kharap bolo uchit na tai na",0
1222,1223,Joss bro,0
1202,1203,Ekdom thik bolechen abak manus uni,0
733,4560,"Ami sob kothai
Tmr agree
But ekta kotha not agree
Vogovan er chakor
Ba dout
Ekoi
Ba ferista",0
987,5771,ur expression's r fav 😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅,0
6,7,Sali bikhari bikhari tahkbe,0
1058,5842,😆😆😆protibarer moto e hit🙂🙂🙂,0
2447,2448,Tader personal Tara lead krbe eder ato matha batha Kano.,0
2367,2368,Letter na lakha thakla ki kortis,0
3107,3108,Apni akdom tik bolachan ok j mara uchit chotolok mohila,0
2885,2886,"ভাই প্লিজ ভিডিও টা ডিলিট করুন। কেন তাদের যন্ত্রণার উপর লবন ছিটাচ্ছেন? পেটের
দায়ে গরীবের টাকা চুরি না করে, দেহ ব্যাবসা করে লোফারদের থেকে টাকা অর্জন করছে।
এতে আপনার কি আসে যায়।
আপনি আবার বলছেন ভাইরাল হওয়া দরকার, ছিঃ ছিঃ কি নীচ মানসিকতা আপনার!!",0
811,812,এই ভিডিয় দেখে আমিও এটাই বলতে চাই বাঃ রানু দি বাঃ,0
3447,3448,👍👍👍👏👏👏,0
1430,1431,@Sk Sahil এগুলা তো ভাইরাস ভাই,0
748,5532,bhaa dada...,0
981,982,Ba vai ba kay bola hai tumne akdam makhan jabab😯😊😃,0
1560,1561,আমার পেট তো হাইড হবে না,0
334,335,vikari jdi raja hy pothi maceri njr pre rana ghater stesnyi opekha krce,0
863,5647,sundor,0
945,946,বেইমান রানু মন্ডল।,0
583,4410,রানু মন্ডল চিন্তা ভাবনা এতো খারাপ,0
1064,1065,য়েকে আবার নিচে নামিয়ে দেন,0
857,4684,আমাকে কল করতে পারো 9733487591,0
2160,2161,"খুবই সীমিত রেট। ২০০ টাকা।
বিষয় টা আসলে দুঃখজনক।",0
2913,2914,এইটা কোন জায়গা,0
2611,2612,Keo Oscar din ak,0
2755,2756,Ranu mondol akta faltu no big fan khub gham ranu modol,0
872,4699,Why the title is typed different from the matter (?),0
1029,5813,darun dada,0
2158,2159,রানূ কে চড় মারা উচিত। আপনি ঠিক বলছেন।,0
1642,1643,joss bro....,0
27,4811,"সুন্দর পরিবেশনা,ধন্যবাদ",0
788,789,Abe sala ora vai bon na or masir meya bujhle,0
2705,2706,Shalake abar vikka korate pathale,0
3576,3577,Toder ranu di r theke amader hero alom onk valo..kokhono ohonkar kore nai..,0
1646,1647,"@Priti Choudhry আমি রাখী পূর্ণিমার দিন আমার মেয়েকে বলি আমি আর আমার মা ও বাবা
কে রাখী পরা এবং ওকে আমি তিনটে রাখি কিনে দি,,,,,,,,,,ও আমাদের রাখি পরায় আর আমরা
ওকে গিফ্ট দি ও যেগুলো বেশি ভালোবাসে,,,,,,,,,আমার মা ওকে মানুষ করছে আর ও এখন
ক্লাস ৩ এ পরে,,,,,,,,,,,,,,,,,,,,,,😥",0
16,17,Tui ki ranu dir kom kichu,0
1208,1209,Beimaan Ranu Mondal,0
177,178,tar dimake ki ase,0
169,4953,😂😂😂😂😂😘,0
674,4501,Bhai tomar whatsapp number ta paoya jabe,0
183,4967,yes dada osam,0
1145,1146,"Khub valo laglo. Eta dekhe apnake subscribe kore dilam. Darun video ta.
Selfish Ranu k represent korar jonno thanks.",0
1483,1484,Faltu movie 1 ta....,0
1947,1948,Hero heroine er j ekta weight thke tader seta nei.. Khet marka sob,0
2450,2451,Darun bollen dada...akdom moner kotha...👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾👏🏾,0
1698,1699,Ranu mondal 🙉💣,0
76,3903,Ekdom thik kotha ranu Mondal khub harami o Sala abar bekhari hoye jabe,0
2408,2409,@হিয়াশা জামান হীর Tor mukhe dhon dhukiye debo ...,0
485,5269,"na dada ranu didi r khub attitude hoia gah6a basi attitude valo noi ranu di
joto ta tara tari tumi upor a utha ch6o tar thake basi tara tari nicha name
jaba basi attitude dhakla ti ranu di attitude dhakio na pliz",0
647,648,দারুণ বলেছো,0
3232,3233,Raru mondol baiman,0
695,5479,**sobai kakhono ekrakom hoyna. tumi eto bawro bawro kawtha bolcho keno??!!**,0
11,4795,asadaron,0
778,5562,naic bhaiya apnar frand hoy gelam asa kori valo lagbe,0
184,4968,darun hoyeche,0
232,5016,ekdam dada ..... love u a lot dada ....,0
1408,1409,Sotti darun deyecho dada,0
777,4604,Chi chi erkm video keu banay??,0
604,605,Super dada,0
1019,1020,Khub jalieche din kotok,0
2230,2231,+968 95175823 imo,0
277,278,Mollar bacha encounter kora uchit,0
2128,2129,Darun diecho Dada ♥️😊🤣🤣🤣🤣🤣🤣🤣🤣,0
120,121,beiman ranu di k tar ager jaiga ta dekiye dite hobe,0
265,5049,জুতা কে পায়েই মানাই,0
2669,2670,"এইরকম গঠনমূলক সমালোচনার জন্য আপনাকে ধন্যবাদ তবে আপনার কথার মধ্যে মজার বিষয়
ধরে আমাদের বহু উদীয়মান শিল্পী সত্যিই যদি রেলস্টেশন বাসস্টপে দাঁড়িয়ে খালি
গলায় তাদের প্রতিভার পরিচয় দেয় তাদের সাফল্যের রাস্তাটা অনেক সহজ হয়ে যাবে ‌।
এইরকম আক্রমণাত্মকভাবে চালিয়ে যাও ভাই তোমার প্রতি শুভেচ্ছা রইল।",0
312,4139,"অল্প জলের মাছ,,,,,,,বেশি জলে গেলে যা হয়,,,,,",0
570,571,Right dada,0
886,5670,😂😂😂😂😂😂😂😂😂😂😂😂😂😃😃😃😃😃😃😃😃😃😃😃,0
373,4200,Tumi ki pagol,0
2131,2132,"Ekdom thik bolechen apni... যার যার কর্মের ফলেই কেউ ভিক্ষারি হয় আর কেউ রাজা
হয়... যার মন যেমন তাকে তেমন পদে e বসানো হয়...",0
452,453,Ranu ekta achto pagol r se pagol er kata r ki bolbo vai,0
210,4037,রানু কে আমার মনে চায় ওকে আবার সেই জায়গায় পৌছে দিয়ে আসি,0
3293,3294,Upor bala bole kichu ache,0
118,119,খুবই দুঃখজনক একই সাথে লজ্জাজনক ও বলতে পারেন,0
1725,1726,"A Der moto chale Der golai pa diye asbothi diye kata ucchit joto sob janoarer
dol",0
495,4322,Yaha Salman or himesh ka naam nhi liya hosakta hai kisior ki bt karehy thi,0
611,4438,PAYER JUTA PAYE PORTE HOI..MATHAY PORLE MATHA NONGRA HOYE JAI...,0
1286,1287,দাদা রানু মন্ডলের অহংকার বেড়েছে তাই তার পতন নিজেই ডেকে আনবেন দাদা,0
1960,1961,জাবেন নাকি mikail mondol,0
86,3913,Sob thke best vdo... ekdm 💯,0
1178,1179,Ami por te Aslam coment 🙉🙉🙉🙉🙈🙈🙈🙈😆😆😆😆🙆🙆🙆,0
385,5169,kothay bogoler chul,0
2001,2002,রানু স্টার নই ও একটা খচ্চর,0
773,774,"😔😔😔 Oder chehra dekhle, oder ovaber kasto ta bojha jaay... Ora sakh kore e
kaaj kre na.. Oder niye vdo na balalei valo krte!!!",0
369,4196,OK katora niye abr boste hbe ok,0
530,4357,@Suren Ghosh keno hindu rau to kora,0
1356,1357,"ওনার জন‍্য ,অনেক ভাল কীছু করার প্রতিভা হয়ত নষ্ঠ হবে",0
673,674,Somaja akhono sikhar khub ovab!,0
2418,2419,এক পা ডাঙ্গায় আর এক পা কবরে তার কথা কি রে বাবা,0
2773,2774,Molla ra. Khub vlo hoi,0
1955,1956,বলার কিছু নেই দাদা খুব সুন্দর একটা topic 😊😊😊😊👍👍👍👍👍,0
3537,3538,"Ranu di ke iccha moto dhuye dilo
Na dekhle miss korben 😂

<https://youtu.be/q9mKk1YwAj0>",0
2190,2191,ha ha,0
1043,1044,Kothai ei jaiga ta ?,0
248,5032,tnx dada khub valo laglo kothagulo. r tomay aro besi valo lage...,0
1130,5914,tomar ki kono hindi চ্যানেল ache,0
1151,1152,95175823 imo,0
337,5121,"finishing ta darun chilo dada..tomake amar bong guy er theke besi valo
lage..tumi besi hasaoo...love you dada...",0
1099,5883,"video ta khub valo hoye6e...r tomar kotha gulo last er ekdom thik 6ilo..tumi
khub valo... 😍",0
389,5173,ei kotha gulo or meye shikhiyechhilo.,0
816,817,"আরে এগুলো আমি কি দেখলাম দুই পাগল দি একসাথে হইছে তোদের কে কাজে নেয় যে সে আরও বড়
পাগল",0
2066,2067,"রাস্তার জিনিস সব সময় রাস্তা তেই রাখতে হই । সেটাকে বাড়িতে তুলে আনলেই ধরা কে
সরা জ্ঞান করবে ।",0
3648,3649,Ekhoni faci chai,0
2354,2355,Juta maro,0
3101,3102,akdom ja bollla thik 100 % ...,0
1307,1308,mal vai ki blo tmi,0
946,5730,last kotha ta khub e valo laglo....lv u....,0
2312,2313,Ki vabe sambhab.......,0
3012,3013,Mollar bachara chara kau ai kaj korta parana,0
216,4043,ওর গান শুনলে আমার পাইখানার কথা মনে পড়ে যায়,0
259,4086,Bal gulo dharmo nia pore ache.manusher akta e poricoy se Manus.,0
2962,2963,ভিখারীরা ভিখারিই হয় যারা রানুর মতো মেয়ে হয়।,0
1046,1047,কুত্তা,0
221,4048,Akdom thik bro,0
709,4536,ফালতু বুড়ি বেইমান মূর্খ,0
306,5090,vai nice,0
3301,3302,যাকে যেখানে শোভা দেয় তাকে সেখানেই রাখা ভাল ।,0
420,4247,"Shala manus noy .salir deti, 😠😡😡",0
2814,2815,Faltu script acting and dialogs.,0
92,4876,রএিডতজ,0
2768,2769,🤣😂🤣🤣😂😃😃😃,0
3234,3235,"Ami jani na ranu mondol k niye eisob kotha apnaky k bolychy j tini eisomoy
eisob bolechen ....r video tar caption chilo ki r dekhalen ki kothay k kaky
juto diye marchy...apnarao paren sotti view paoar jonno ato kichu kno🙄🙄🙄",0
3513,3514,Nice dada,0
1036,5820,1dom thik bolecho dada,0
1942,1943,A bal ta jekhane chilo sekhane pathia dik,0
2276,2277,Khub valo laglo bro,0
1272,1273,faltu singer,0
955,5739,"real fact etai, etai amader somajh, jake help korbe se thik ei vabei react
korbe but video ta khub valo hoyeche  
carry on👍👍👍",0
42,43,Eder fasi chai,0
724,725,"দারুন দারুন দাদা অপেক্ষায় ছিলাম,,,,,",0
2957,2958,Dada apni ja dilen ranur Moto faltu fakir ke,0
2939,2940,"Allah ohongkari k prochondo Kore na, ranu didir poton to hobe,,",0
964,5748,darun bhai darun,0
2,3829,DARUN AKDOM THIK,0
776,5560,ভাই কি আর বলবো খুবি ভালো লাগলো এক দমি রাইট,0
593,4420,"বাল পেটের দায় করে যারা বলছিস ,,,
ওদের তো দেখতে হাতির মতো কাজ করে খেতে পারে না,

শর্টকাট কাজ পেলো,",0
9,10,সত্যি কথা বলার জন্য ধন্যবাদ,0
2034,2035,ঠিক বলেছো বোন টি আমার,0
1114,5898,ranuu is a selfish 😡😡😡😡😡😡😡😡😡😡😡😡,0
745,5529,thanks vai,0
1494,1495,"Era ovab a eseche, sovab a noy! Respect din!",0
756,4583,কেয়া বাত কেয়া বাত ধন্যবাদ,0
94,3921,"Osm broo apni ake bare thik ...erokom selibrity nejeke ki je Mone korche .se
abar orkome bike korbe hoy to kichu diner vetor.",0
3675,3676,দারুন,0
172,4956,ranu di + roddur roy,0
429,5213,eto ohongkar valo na,0
2304,2305,Puro Baker video,0
105,3932,একটা গরীব লোক যদি বড়লোক হয় তার পিছনে শত্রু লেগে যায়,0
321,322,Subscribe Cinebap,0
990,991,💩💩💩💩💩💩 ranu mondal 🤮🤮🤮🤮🤮🤮,0
872,873,"মোদি চা ওলা থেকে প্রধান মন্ত্রী সে লজ্জা পাইনা ও সামান্ন গাইকা হয়ে ভাউ বেড়ে
গেছে",0
192,193,"Super.. tnx u kau amar mon er kotha bollo.. o k kay noble chore marr..na na
ami full support kor6i🤣🤣🤣🤣🤣🤣...",0
2428,2429,"Onar moto mohilak ai jaygay na pouche jei bachara ai jaygay pouchanor jonno
nijek bikri korte badho hoche taderk khuje ai jaygay jawar sujok dawa uchit.",0
967,968,Arm video or jonno wait kr6ilm 😘😘hebby diye6o dada🤣🤣🤣🤣🤣,0
299,5083,"supriyo darun video......keep it up bro.........ami tor channel e new
subscriber",0
2087,2088,Ekdam thik...thanks ei video tar jonno...,0
3788,3789,Malabika Das hmmm scientifically ami o sune cilam,0
2699,2700,"Sobar uddesse bolchi sobai ranu Mondal k niea khisti marun kintu himesh k niea
kono khisti marben na karon himesh is himesh uni khub boro moner manus and
rock star",0
694,695,ভোঁদা মন্ডল গান অামি দেখিনা ওতো তারছিড়া,0
119,3946,Akdom thik bolechen dada. 👍 👍 👍,0
1858,1859,ভায় জায়গা টা কোথায়,0
778,779,<https://www.youtube.com/channel/UC2YKtFd6wPY6y_JMWYhkmKw>,0
1281,1282,hindi industry tar puro..... kore dibe,0
1750,1751,Titel ono video ono...gundu sala,0
760,4587,Fatie die6o 👍👍👍👌👌👌,0
914,4741,EKBRABARE SHATIK KATHA BALECHEN,0
387,4214,দাদা এই জাইগা টা কোথায়,0
1420,1421,"Useless vdo... kon situation a manus koto ta asohay na jene.. asob kora thik
na",0
1577,1578,Bhai darun 👍👍👍,0
3250,3251,বিক্ষারী আর কি বলবে,0
302,4129,Barui pur ar kon rasta ata,0
3652,3653,বজরা গাড়ি,0
610,4437,Ranu di kono Dino agiye jete parbe na,0
12,3839,Supar bolla cho dada,0
571,572,indian er muchi o english pare.,0
773,5557,"first time channel ta dekhlam.. subscribe na kore thakte parchhi na.. ai 2to k
pele tistar jole vasiye ditam..1bar bochhe ""keu kichhu khete dile khetam noyto
na kheye thaktam,abr bolchhe aami to oder moto noi"" ....tui manusher motoi
nos..tui 1 ta jibanu..",0
3325,3326,Ekdom thik bola6o bro,0
3311,3312,Right.bondu...,0
2866,2867,Ramamandal,0
3159,3160,Shala fokirer bacca,0
1103,5887,moja pailam,0
2592,2593,"Thik bolechen dada, j oi mohila sovaggoboti.. Nahole oi jaygay jay ki kore oi
gola niye 😄😁",0
1013,5797,"ai jonno bole..nijer somman nijer hate..mittha bolte bolte ja khusi bolche
mohila..",0
1845,1846,Tui akta paths,0
45,4829,"jasim gazi  
....ii",0
1505,1506,"আমার ক্লাসে একটা ছেলে পড়তো নাম -সুরজিৎ সরকার ও নিজের আপন পিসির মেয়েকে বিয়ে
করেছে চারমাস আগে ,ছেলেটা কোনো কাজ করেনা, বাবা টোটো চালায় ।ছেলেটার বাড়ি নদিয়া
জেলার চাকদা থানার শিমুরালির চৌমাথার কলোনি পাড়াতে ।ছেলেটা কোনো কাজ করেনা আবার
পিসির মেয়েকে বিয়ে করেছে ,ছেলেটার বাবা শিমুরালির টোটো ষ্টেন্ড এ টোটো চালিয়ে
সংসার চালায়।",0
3395,3396,জুতো মারার ভিডিও টা কোথায় বা দাদা বলেছেন সেই ভিডিও টাই বা কোথায়,0
1218,1219,Ohonkar potonar fol,0
360,5144,ar parchi ni😂🤣🤣🤣,0
2249,2250,Or gane sunle ga ta jole jai,0
943,944,Koi juto chure marlo kthyyy,0
2208,2209,Anari ranu mandol,0
1716,1717,Tui tahole tor bari te eder kaj de...,0
2556,2557,দাদা আপনি সঠিক কথা বলেছেন,0
2205,2206,Tomar prottekta kotha thik🙃🙃😂😂,0
3596,3597,Bondo krro tomar video,0
2723,2724,Vai Tumi video ta korle ki vabe,0
3349,3350,😅😅😅😅😅😅😂😂😂😂😂😂😂😃😃😃😃😃😃😃😃😆😆😆😆😆😆😆😆😆😆😁😁😁😁😁😁😁😁,0
1917,1918,awesome..khub valo laglo,0
3243,3244,Tik,0
530,531,এর শরীরে পশুর রক্ত বয়ছে।,0
1588,1589,Tumi Hero bro,0
534,4361,Ranu mondol 😡😡😡😡😡😡😡😡😡😡😡,0
200,4984,mafarsud ranumonful,0
2479,2480,Salute sir,0
1413,1414,রানু দি অভিমানটা কমান।😡😡😡😡😡 স্বাস্থের জন্য ভালো নয়।😤😤😢😢😢😢,0
3473,3474,রানু মন্ডল দেবি কুতা বাচা,0
983,5767,darun darun,0
3217,3218,Thick bolachen,0
127,4911,joti roy ekdom thik bolechen ei cheleta ke ekdom sojjho hoy na..,0
736,5520,khub valo laglo,0
2425,2426,Baler voice,0
1324,1325,Bokachoda ei sab korchis toder jonno era r rastay ghurbe na,0
217,4044,Akdom,0
152,3979,"Tui o station a bose gan koe tuio Mumbai jabi. Ranu mondol k nea jara maja
korche tader bolchi.",0
13,14,"Ranu mondol...gaan gaite e parena, ekdom faltu Gaan gai...r eto ohonkar
kisher....babba.... celebrity thike Abar ok bhikarir poth a fele din...tokhon
e bujhte parbe moja",0
628,629,@Trisha Biswas kibabe jabo,0
282,4109,"Apnader kajj holo kutsa mora bar bar akta kotha vikari theke dhoni are kichhu
yogota na thakele ki opore jete parto",0
531,532,এরকম না বলাটায় ভালো।,0
2458,2459,Jeo guru faatea deyocho😎😎😎😎😎🙌🙌🙋🙋🙋,0
752,753,Wahhh ranu di wahhh.....😜😜😜👌👌👌,0
3204,3205,Bah bah bah bah vai tumi hiro,0
949,4776,Kon jagaya vai?,0
2155,2156,Waah bro waah👌👌👌,0
869,4696,Dada tumi solid diyecho,0
437,438,Thik kotha,0
514,5298,kabhi time nikal ke mar ja na... kuttia...,0
3450,3451,Akdhom thilk kota Bholecho Salhi vikari,0
991,5775,sotti thek,0
294,5078,thanyou vai.............video khub valo lagche,0
