Unnamed: 0,ID,Text,Label
247,4074,"Masir Meyer songhe biye kora 100% Jayez Hobe...
Tahole Erha Nijera Keno family ke na bole,,,,Chele ta ek torfha Eay poth beche
nilo????",1
3297,3298,ওই বৌকে রেনডী খানাতে বেচে দেওয়া উচিত,1
1445,1446,Boka chuda ranu mandal,1
301,5085,মজাই পাইলাম 😂😂 প্রথমের ভিডিও গুলা তো দেখছি কেমন ছিলো 😁😁,1
384,4211,"মাগির ঘরের মাগি,তুই মর অপু",1
1004,1005,তোর কথার স্টাইল আর ভাব ভংগী ভুচকিদের মত,1
698,4525,Tui. lagare. Khankirchele,1
916,4743,তুই একটা খানকি মাগি,1
1255,1256,a daki chodar factary,1
900,901,বস্তি চোদার,1
249,250,অহংকার পতনের মূল. শালী ঢেমনী মাগী.বেইমান,1
3717,3718,"শালা চদু এরাতো পাগল=তার চেয়েও বেশি পাগল মিডিয়া;! এদের কি আর কোনো কাজ নেই??
শুধু পাগল খুঁজে বেড়ায়? যতসব বেকার ঘ্যাম""",1
2399,2400,Bal cher tui ranu magi...,1
2588,2589,এই গুধের বেটা,1
1800,1801,Oi magir gude agun jalate have.,1
352,353,খানকিছেলে শুধু না এদের ফেমেলি শেষ করে দেওয়া দরকার,1
1265,1266,Sab kata molla kankir 6ala,1
815,4642,Or gham koto sali k juto mar,1
1536,1537,Ghustir tak leora.. vikkhe kor platform e....,1
3124,3125,Madarchod katua sob,1
726,5510,"বর্তমানে ডিজিটাল যুগে এই বয়সের ছেলেমেয়েরা একটু ভাব নেয়। যেমন ফোনে কথা বলা বা
মেয়ের দিকে ছেলের তাকানো ওছেলের দিকে মেয়ের তাকানো। মানে একটু ইটিসপিটিস থাকতেই
পারে। কারণ বয়সটা উতালপাতাল আর তাদের চোখ দুটি তখন রংগিন থাকে তো।তাই বলে এতো
লাগামহীন হবে।",1
3100,3101,বেশ কয়েকটা মাল দারুন।,1
910,4737,Meye r maa eki character er chi,1
278,279,Khanki😡,1
25,26,"CAMERA KORTE SEKH BOKACHODA
TARPOR CHULKATE JABI",1
513,5297,randi ki gaand maro,1
3666,3667,"Voghoban kano amon prthibeta pathala meya kore sotti j khane evabe akta meya k
ottochhar korlo akta kano kto meyadr srbonash hochha r ekhan kar sarkar bosa
acha? Jokhne ei dhoroner ottochhar hoy tokhne doshider guli kora mara uchit oi
muhurtei",1
3493,3494,"Jonmmo bejomma der barite maa bon nei chii mukhe pechhhhap Korte ghenna hoi
eder chii chii",1
572,5356,chl be randiii,1
695,4522,Allha choda,1
1738,1739,Tui bal,1
56,57,Khankir may amn may k puria Mara dorkar,1
580,4407,Muslim mane khanki chale.,1
2547,2548,Madarchod muslim...... Muslim ka maa ka boor......,1
1235,1236,Vod,1
279,4106,Khankir chele,1
434,5218,bokachoda tor ganr e jala keno,1
45,46,Kala magi,1
74,4858,সুধুই চুদাচুদি একটু খোলামেলা হলে ভাল হোত।চুতিয়ের দল।,1
915,916,চুদেনা মাংগে ধাতু পড়ে ঠেঙ্গে,1
747,748,Gud marani,1
901,4728,"INDIA=RANDIA.
HINDUISM=RAPISM.",1
503,504,Magi Akta fokinni,1
2865,2866,Harami ranu mondal,1
2931,2932,বাল ছাল রানু ভিখারীর বাচ্চা,1
1299,1300,Khanki magi... Murkho chudi,1
508,5292,randi kommal,1
948,4775,"জংলি হাতি,সব।বুর মাগির গুর দুধ জত পারিস তত চোদ।",1
372,4199,"মাগি চুপ কর, নাহলে",1
651,5435,r chele take or hat duto kete r dhone jalbichuti lagie deya hok,1
562,5346,randi ki bachhi.,1
727,728,Khob kharab,1
1094,1095,"এগুলা মানুষে চোদে, ছি",1
497,4324,"মাগি তুই আর তোর মা আবার জা ওর কাছে দুই জনকে এক সাথে চুদবে মাগির মেয়ে মাগি হয়
মাগির পেটে মাগি জন্ম হয়",1
177,4961,আমরা তো জানি তুমি কি তুমি হলে পৃথিবীর সবথেকে বড়ো পাগলি চুদি,1
382,383,Ora sob pare. Odar somaje vai r kaje bon o sorokito noi,1
3165,3166,তোকে চুদবো যে শালি শালি ভিখারী,1
111,112,Ranu mondan Randi Sali,1
671,5455,khankir the putro🙏🙏☺☺,1
570,5354,madarchod,1
1260,1261,"Last -a dum kore gojiye otha Kalo genji r sunglass pore hubba choda Bantu ta
ke re??? 🤣🤣🤣🤣",1
1219,1220,Bainchot toder kothay fatchhe,1
239,5023,bokachudi magi ata,1
1661,1662,Madar chod ranu mondol,1
2441,2442,এরকম মেয়ে আমার পাল্লায় পড়লে গাঁড় ফাটিয়ে দিতাম,1
221,222,Khanki magi ranu tora pitamu,1
626,627,Khankir. Bachya. All are fake. Modified video,1
2511,2512,"Bass ei holo suru meyeder line mara.... YouTuber cheleder dekhlei meyeder
bhuri bhuri comment.
Boli sundori fb te reply korona keno????",1
2846,2847,এই ফকির নটির মুখে থু থু দিলাম সালা মাগি নেমক হারাম,1
783,4610,bokachoda,1
531,4358,Tui to jantis tui khanki akta,1
207,208,dur er thekeo valo valo mal amar hate hoy6e..,1
895,896,মাদারচোদ,1
2915,2916,"Tora jail e Mar betichod ar torder Paribar gula nijer ichhai toder moto kaaj
karbe",1
1770,1771,লুচ্চা দেখেছি তো এরকম লুচ্চা দেখিনি😏😏😏😏😏😏,1
2862,2863,চোদা খা খানকি খারাপ অপু,1
520,521,এরা আসলে মাঘা,1
3,3830,Sala ranu magi,1
130,4914,"pakka khanir chele....rendir beta....bessar beta.suor mukho take eto gulo maye
valobaslo ki kore",1
1712,1713,গুদমারানি মজা করে ভিডিওটা দেখলি,1
689,5473,"apnara je bolchen meyetar dos....meye ta to biswas kore tar sob kichu
diyechilo....ate meye tar ki dos bolun to......arokom chele der ke fhasi dewa
uchit.....asob cheleder barite theke kono sikkba paini.....",1
542,543,Chee chee bhai bon er prem hoye kokhono,1
931,932,বিসসাকে জুতা মার,1
639,5423,"akhone sarkar mohilader pokshe. kintu amon bejat mohila der sankha kam nay
aamader bharote. sudhu purush der jano nay.mohilader yano kathor aain kanun
houya proyajan. sarkar jeno mohila o purush beved na bhebe.sathik bichar kare
atai aamar anurodh🙏🏻🙏🏻🙏🏻",1
446,447,Ranu khnke mage🤬🤬🤬,1
673,4500,"একচলি স্বপ্নারাও একধারণের কোনো দোশ নাই।কারন এই ছেলেরা মেয়েদের কে এইসব কাজ করতে
বাধ্য করে যদি ছেলেরা ভালো হয় তাহলে এইসব আর হতো দেশে।",1
71,4855,sob magider noi sobai ak noi bujlen,1
447,4274,এর সন্তান জারজ,1
3175,3176,"@subhasis dey age nijer mayer pod ta thik kore marte sekh, tarpor lokerta
marar kotha bolbi, khnkir chale baper thik nai, tar abar baro baro katha,
shala schedulcast, toder purba purushra loker bathroom poriskar korto, tara
abar annake illiterate bole, bhable o abak lage",1
2636,2637,"বাঁদরকে মাথায় তুল্লে যা হয় আরকি 😂😂
ওর জন্য স্টেশনই ঠিক আছে,,, ভিখারি কোথাকার। কাক ময়ুরের পেখম লাগালেই ময়ুর হয়ে
যায় না,,,,,mind it.....। 😁",1
698,5482,nitai madar chot,1
2390,2391,"সেইসব খানকির ছেলেরা এখন কোথায়? যারা পুলিশ ফাইল এ কোন মুসলিম দের ধরষন এর ঘটনা
দেখে বাজে বাজে কমেন্ট করে বলে যে মুসলিম দের চরিত্র এইরকম । এখন এখন সেই বেজন্মা
জারজ সন্তান বেশ্যা মাগির ছেলেরা কোথায় কমেন্ট করবি না",1
2958,2959,barar magir ekhoni gorvo,1
1977,1978,Bal mondol,1
296,297,"রেণ্ডিয়া তে চায়ে ওয়ালে মন্ত্রি হয়, ফকির জাতীয় শিল্পী হয়, মার্ডারার হনুমান
সররাস্ট্রমন্ত্রি হয়, গরু এদের মা হয় বাপ কেউ নয় কারন এইগুলা জারজ (সব না এখানে
আসবে কিছু জারজ দেখতে পারবেন), চোদানী গুলার পোঁদ মেরে ফেটে দাও।",1
1965,1966,Salire bleade deye Sara Sarir Kate non Lanka Fala uchit,1
389,4216,আরে বস কেউতো মালের ফোন নং দাও,1
649,5433,cheleta ato asovvo r sathe meye tao...meyeta holo randi akta,1
491,5275,ranu chudmarni suar ranu,1
2709,2710,Guda mondal,1
554,5338,gand marao,1
787,788,"Original khankir bachha take dekhte khub ichhe korche....😁😁😁😁😁😁puro gud er
nesha te puro pagol choda hoye gache...",1
2124,2125,কানকির ছেলে মেরে দাও,1
582,5366,@sasuke uchiha 1 number ki randi he,1
3085,3086,Pagli chuditaky mar,1
777,778,"ছি...!! আর কতো নোংরা হবে সমাজের মানুষ!! বমি করি এদের মুখে যারা ভাই বোনের মতো
একটা পবিত্র সম্পর্ক কেও এই ভাবে নোংরা করে!! 🤮🤮",1
848,4675,চুতমারানীমন্ডল....ফকিন্নি শালী।কথার কি চুদন।,1
259,5043,বেইমান বেটি আবার ইংলিশ চোদায় মাগি।,1
1109,1110,"Potita kara jara sekhane bas kore tara naki jara somaje bhadratar mukhosh pore
Potita polly tairi kore tara???",1
3704,3705,@World peace tor ma k tui chod madarchod ar pola...গো মুত্র খা তুই,1
1155,1156,Ai rokom veda swami aami jibone dekhini,1
850,851,মেয়েটার মাসি ওটা আর ছেলেটার মা ভালো করে দেখুন,1
453,454,Magi fokinni,1
2987,2988,"শয়তানের দল,,,বড় বোন মায়ের সমান,,,ছিঃ ছিঃ ছিঃ",1
2038,2039,khankir bacha ei sob dekhano uchit noi,1
3616,3617,E ekta khanki,1
974,975,Muslim ki toke cudlo...mamir sathe x kore paliyaca k? Jobab de,1
811,4638,"খানকি মাগি রানু
গুদ মরানির ঝি",1
2642,2643,"Mahilader sex pura ei karone jale, fashe",1
510,5294,jaana randi,1
2505,2506,পরি তুমি সেক্স মুভি করলে হলে অনেক লোক পাবে,1
574,575,Meyera ki konodine nirapad hote parbe na,1
3608,3609,রানু মাগির ভাব বেড়ে গেছে,1
91,3918,সালার পাগলী চুদী,1
2267,2268,"Ai chutmarani k ami dekte mon chai na asta khanki magi ohonkR bachha jobai
kore mere fela uchit khanki magi k",1
1084,1085,দুধের।ছবি।দিও,1
818,4645,Sali magi,1
566,567,মেয়েটার মা হচ্ছে হারামি,1
639,4466,Fokinni magii,1
524,4351,"মোটা হাতি সব গুলা,,,প্রথমের মাল গুলা ভালই দেখতে ছিলো",1
3511,3512,ভুরি মাগি খানকি মাগি,1
87,3914,Porimoni akta magi... Kaj krlai j atto kasakasi hote hbe..... Sali magi,1
48,3875,মাগির গুষ্টি মারি,1
1861,1862,মেয়েরা আসলেই লোভী,1
2419,2420,Kanke mage,1
1697,1698,মাগির ছেলে তোকে কে জেতে বলেছে,1
2539,2540,Ranu na Panu Mondol,1
56,3883,"account block mere reply marachhis banchod ??? tor against e onek step neya
jai @Hiyasha khanki account block marte sikhechhe tr renddi maa sahosh thake
to samnasamni reply kor tor Kriti Jana achhe criminal",1
2335,2336,"বাহ চুদিরভাই বাহ আর কোন ভিডিও পেলি না এসব করে কি ফল হবে ওরা পেটের দায়ে সব
রাস্তায় নেমেছে তোমাদের মতো ভালো মানুষ এসব কাজ করে সমাজের উচ্চ পর্যায়ের
লোকেরা এসব করে অগোচরে",1
668,4495,Shali bikari magi 😠😠😡,1
3219,3220,এই মেয়েদের গুলো কি ফুটপাতে জন্ম,1
450,451,kanki magire jota maro,1
144,3971,ভাই বোনের ভালোবার মানে জানেনা এরা এধের মরা ভালো,1
265,4092,"ei shala muslim ra jat haramir bachha ra.......era nijeder meyeder keo vog
korte chare na.,sob kota janoarer bachha.che che che",1
31,32,"@FunMasti Tv are bokachoda cam ar jonno nittisto akta Manus thakbe taibole
bonke noy janoyarbacha Tora to maa bon ke chudis Tora ai pobitro somporko ki
bujbi",1
30,4814,manki,1
1411,1412,"Khanki tumi jekhan theke asecho chole jabe khub tatari🙏🙏🙏🙏ora bikhari to tui
ki chili re bol age",1
544,5328,madarchodni,1
2246,2247,Bal tumi,1
174,4958,"a meye tar jonno amra sobai happy anuvob kortam..kintu a meyeta j ato ato
joghonno nongra kharap meye chi ..manus hoye j manus k mone na kore see ekta
janwar a meye ekta kal nageni sap.🐍🐍🐍🐍🐍🐍",1
427,5211,রানু খান*র মেয়ে,1
2758,2759,নায়কের বাল এটা....,1
525,5309,motherchod rendi... ja ke apni gand mara,1
2336,2337,ভাগ শান্তির....,1
614,5398,randi,1
3566,3567,"আসলে পুরোটাই হলো বিকৃত কামের ফল। ছেলেটির বিকৃত কাম কে প্রশয় দিয়ে মেয়েটি নিজেই
নিজের বিপদ ডেকে আনে",1
659,660,"মোল্লাদের ঘরের মেয়েদের এরকম ধরে যতদিন ধর্ষন না করা হবে, তত দিন এরা শায়েস্তা
হবেনা।",1
421,4248,থুর চোতমারানী মাগী তুই জীতিয় বেইমান,1
322,4149,Abe molla banan thik kor age.pod marani sob,1
