ID,Text,Label
3257,@yumnafawaz انتي يلي قاهرك كيف قالو عن السنيورة وجعجع وميقاتي حرامية. موتي بيغيظك يا فاسدة  صاحفيي السفارات,1
1425,@DimaSadek موتي يا مريضة بغيظك,1
3339,RT @abir_zgheib: @Chrisssayegh @DimaSadek @HichamHaddad57 ألف صحة على قلبن يشربوا عم يتعبوا بدن يغيروا النظام وهالشي بدو تعب كبير ووقفة وهز…,0
1163,@DimaSadek عقبال ما أنفضك كعب رنجر على حنكك الألوء,1
4753,@yumnafawaz @mohamad88659219 الله يحميك ميمون,0
2990,@DimaSadek سدي بوزك وكلي اجري شو ما حكيتي انت والغنم سوى,1
1297,@WaelOsman @DimaSadek غلطة مقصودة ... ومكررة مرتين �,0
5166,@yumnafawaz صوت الفتنة صايرة يا يمنى بس حيجي يوم وتفهمي الوضع,0
4400,@DimaSadek في شريف وفي اشرف الشرفاء  ...  ولولا تضحيات حزب الله لا كان عنا شعب ولا وطن . كلام في مكانه لست محازب  .,0
2591,@DimaSadek هي القصه يا مدام انو حضرتك اخر همك السياسه والاقتصاد والوطن همك الشهرة وخالف تعرف والطرف الآخر يهاجمك عل… https://t.co/S3ym3Q7Q6L,0
656,@DimaSadek زوجك التهتول بيعرفك مجنونة����؟؟؟,1
4227,@berrynawal معليش طولي بالك هالثورة يا نوال. وما تنسي انو غبريال المر قبض مصاري كثير لنوصل لهالمرحلة,0
2752,"@NicoleHajal @PaulaYacoubian حضرتك لي قاعدة بل بيت
قاعدة عل تي في و عم بتنظري",0
3605,RT @JohnnyLebnen: @DimaSadek وبخصوص امه لجبران شو؟ هي مخلوقة فضائية؟,0
1244,"@DimaSadek لسانك متبري منك
دخلك انت وزوجك كيف بتتفقوا؟!!",0
2716,@DimaSadek موتي يا مريضة يا ديما,1
1590,@DimaSadek نشرتي صورة حرق علم حزب الله في طرابلس، بس ما نشرتي البيان يللي اصدره المتظاهرين ضد من حرق العلم وما نشرت… https://t.co/YXIkn47LQT,1
3804,@DimaSadek خفيفي حمرنة لأن بعرف مافيكي توقفي ���,1
3247,"@yumnafawaz هذه اخلاق صحافية
هذه اخلاق وضيعة تعبر عن إنسانة تمثل 
سقوط وانحطاط أخلاقي
بعد لم ينتهي فخامته من الكلمة… https://t.co/y0TPAlmf4p",1
1942,RT @tiygrehareksama: نانسي السبعcharmouta في قناة الفتنة الجديد من لبنان https://t.co/9rEG2x90EK,0
5111,@yumnafawaz روحي انضبي اعلامية فاشلة اصلن مين شايفك انت,1
3391,@mohamadelhajj31 @yumnafawaz موضوعية ����� لا لا مش طرف ��‍♂️,0
12,RT @AkramHamade: إمرأه بكل رجالهن و زعمائهم. كلمة الحق لما تفعل فعلها بفئه ظالميه مستعبده. كلنا معك. انت بتقوينا #كلنا_ديما_صادق @DimaSadek,0
2858,RT @elias84k: @DimaSadek سدي بوزك يا #ديما_الواطية,1
4468,@DimaSadek أد ماسقطو مابيصيرو أوطى منك ���#ديما_الواطية,1
3191,@DDouniaaaa @HichamHaddad57 @DimaSadek في مشاهد كتير للاسف من المعيب انها تظهر وهيدي الصورة اقل ما يمكن الحديث عنه… https://t.co/MRS1IDvrVn,0
1843,@DimaSadek خلص اكلتي خرا,1
3331,@DimaSadek انشالله منقبر قلبك كلنا �,1
3905,@DimaSadek اخرسي و اسمو السيد حسن,1
1522,"@yumnafawaz @berrynawal منحب نعرف مشروعك
كونك عبقرية ومن قيادة الثورة
وما كتبت الكلمة التانية لقيادة بتعرفيها
احسن… https://t.co/H40UuSQvX7",0
3899,@NicoleHajal بس الفيديو من صالة الذهاب في مطار بيروت يا شيخة نيكول ���� يعني كلنا مسافرين وحافظين المطار ...لعبي غيرها,0
3394,@DimaSadek الله ياخدك على هيك تفاهة,1
1724,@yumnafawaz اطلعي بالمضمون يا فهمانة,0
72,"@DimaSadek نصرالله تاج راسنا والشمس طالعة رالناس قاشعة مين هو الفاسد مش ناطر وحدة فاسدة ومرتزقة مثلك تنعتوا بالفساد
 وحدة غبية روحي انضبي",1
4913,RT @YorgoElBittar: @MTVLebanonNews @berrynawal بشرفك نوال، ليه هيدا الدور عم تلعبيه؟!! اذا بيان الجيش الرسمي عم بيأكد ان الملف الو علاقة با…,0
1289,"@DimaSadek كلنا معك ديما، انت بتمثلي كل صوت بدو حرية
 و ايه #نصر_الله_واحد_منهن #كلن_يعني_كلن خلصنا بقى، ما في حدا… https://t.co/lCZwE4EGDw",0
3675,@berrynawal مختيرة عالآخر ..ليه هيك صايرة ...,0
4314,@NicoleHajal بتعرفي شي انا اكره عليي صيد لحجال �����,0
3236,@grandserail @Jessicaazar لمتلك صعب يكون بين فاسدين وزعران  ...شكرا سعد الحريري على موقفك كل احترامي وتقديري لك⁦❤️⁩�,0
4890,@DimaSadek يعني اخترعتي البارود ��,1
820,@DimaSadek يا هبلة هول مش سفارة هول قوة عالمية بدها تمحي عن وجه الارض معلمينك الصهاينة والامركان,1
1767,@DimaSadek واطية يعني واطية,1
2557,@ZainabA50021358 @zna_krm @DimaSadek @LebarmyOfficial انتو عم تتخيلوا تويتر بلا ديما، يعني ولا مسبة ولا حتى بهدلة اي بيصير جامع او كنيسة.,0
2015,@DimaSadek تنزلي على قبرك إنشالله,1
2744,@ALJADEEDNEWS نانسي السبع فتانة,0
4909,@DimaSadek @LBCI_NEWS @JeanFeghali وقحة و كذابة https://t.co/75Dx9DWtg8,1
4525,@ahmadja21216444 @JaafarJ49528772 @DimaSadek مش ناطرين حدا يحكي عنا نحن منحكي عن حالنا ���,0
412,@DimaSadek ديما ما تفلي خليكي بليز نطريني نازلة دعوسك و اطلع وايت مي هياني عم حط بإجري يا كلبة,1
2911,@DimaSadek حسن نصر الله قال لن يسقط العهد مش الحكومه,0
1210,@DimaSadek العمالة بدميك #ديما_الواطية,1
3622,@DimaSadek قال لن يسقط العهد راجعي معلوماتك يا تافهة,1
342,@DimaSadek انسة ديما بتمنا منك تحكي بشكل موضوع مش بالضغينة,0
507,@michellehashemy @DimaSadek @MariamSeif نصر الله أكبر منافق وهو المسبب الأول للفتن هذا عميل إيران لا يرد الخير للبن… https://t.co/L6a3miFhDN,0
1323,@yumnafawaz @General_Aoun ما تطلعي لفوق يا سخيفة خليكي بمستواكي تحت، هونيك محلك.,1
1653,@hussein26386178 @DimaSadek اكيد كل شخص تعرض بالاذى لاخر لازم يتعاقب,0
4676,@DimaSadek فعلآ أنت #ديما_الواطية,1
4711,@yumnafawaz عالقليلة ما بيلدغ ب ٧٠٠ حرف �� إنضبّي ✋,1
952,لو في عدل بهل بلد كان القضاء سجن نانسي السبع  بتهمة الأخبار الكاذبة التحريض الطائفي,0
290,"@DimaSadek ، طرابلس عروس الثورة وعروس لبنان ، 
وإنت يا عروس نوّرتِ طرابلس يا بطلة لبنان.",0
3076,@DimaSadek ديما خليكي بقوتك ، انت عم تعمل عمل جبار ، احلى شي فيكي انت متمسكة مبادئك ..,0
11,@DimaSadek كلنا #ديما_صادق ، #لبنان_ينتفص #انتو_احلى_عالم,0
2007,يطول عمرك يا حجة اخلاقنا وتربيتنا ما بتسمحلنا نسبك اذا بنتك غلطت وسبتنا واهانتنا @DimaSadek,0
4123,@joellebouyounes مبسوطين فيكي مشلفه نحنا ... احلى ما تكون متآمره وواطيه �,1
1167,@berrynawal نوال انتي كلمة الحق,0
1091,@berrynawal بتنفعي محللة بول,1
1949,"#كلنا_ديما_صادق
أكيد الجيش الالكتروني السوري، كلاب #بشار_الأسد فلتانين و عينبحوا لمساعدة #حسن_نصر_الله و حزبو ضد صوت حر متل @DimaSadek",0
4696,"@NicoleHajal @RaniaMehioKH نيكول. تم الاعتداء عالجيش بعدما تم توقيف عامر قريش... والجيش رد.
انقذوا الجيش من مهاتراتكم. هذا ما يجب قوله.",0
512,@NicoleHajal @DimaSadek صراحة با نيكول  بينت الحقيقة  وكشف القناع وبين وجه الشبه بينكم وبين سواد الاطارات المشتعلة… https://t.co/T8nnqCIcOc,0
3718,"@yumnafawaz انضبي يا ام نص لسان
طعمرك ما ابشعك",1
1841,@DimaSadek نشالله منقبرك و منرتاح,1
1928,@DimaSadek والله تافهة كتير ���,1
1490,@DimaSadek كل يوم إثبات جديد على مصداقيتك...,0
2664,نانسي السبع مصرة ما نسمع شي الا اللي بتقولوا هيي حتى لما تطلب منها سمر تسكت بتواصل خطابها المعد سلفا وبتقلها ما فيكي تسمعي شي,0
13,@Jessicaazar آه يا حنونة انت    ال ١٣ يوم من قطع الطرقات ما ابكتكي المهم ان تبكي متأخرة من ان لا تبكي,0
1205,@yumnafawaz بتحكي بأصلك... يلا طلعوا سمومكن,0
2387,@DimaSadek اكبر كذابة ومنافقة,1
1041,@WaelOsman @DimaSadek ما بنزل ل مستواك و ما برد عليك.. ما انتو هيك اصلا بس ما تلاقوا شي تحكوه بتسبوا,0
566,@DimaSadek حطي المصدر من صاحب العلاقة مش نقلا عن، حكي بدون مصادر ينفي المهنية والموضوعية,0
4086,@ALJADEEDNEWS جيد من نانسي السبع انها في لحظة الفوضى لم تعطي إليك و لأي أحد حتى لا يثار احد,0
4849,RT @KhodorSaghir: @sayegh_georges @DimaSadek #كلنا_ديما_صادق  لانو كلامها  اوقات بيطرق على الوجع  مابيتحملو هالقد حرام,0
3754,@DimaSadek خلص كلي خرا يلعن ابو لخلفك شو انك بنت حرام,1
615,@DimaSadek يسعد صباحك عزيزتي ديما �� https://t.co/JfFwGMqAtd,0
2554,@yumnafawaz رح احكي بلغتك انتي ستتي يا أم نص لسان https://t.co/XLWqFFqWm6,1
666,@DimaSadek وحياة الله انك مريضه نفسيا,1
4058,@DimaSadek جاوبناكي يا ارهابية .. انضبي بقى العما ما بتستحي,1
1500,@ANTOUN2222 @DimaSadek @EddeRoger معاشنا بخلص بنص الشهر..ونازلين ليتظاهرو لأن ما في مصاري وما في شغل..وآخر شي بقولو… https://t.co/90di0nqxHA,0
1842,@DimaSadek فشرتي روحي نضبي ما بقى تبعبعي السيد حسن صرمايتو شرف موتو بغيظكم نصرالله شوكه بعينكن,1
3692,@DimaSadek إذا إستثنينا الأطفال يلي دحشوهن بالفيديو هئولاء جميعاً جزء من موظفي السفارات,0
628,@DimaSadek يا #ديمة_الواطية مش انتي كنت اكتر وحده عّم تزقفي مبارح بمؤتمر لي عمله الشيخسعد,1
5043,"@DimaSadek 
هذه الشخصية
شو اللي بيحشرها بثورة لبنان
بدي أعرف https://t.co/ZFSfPb1xrQ",0
738,@berrynawal @Abbad_2018 سلامة قلبك نوال ❤️,0
1488,@DimaSadek #ديما_الوطية هيدا انتصار يا غشيمة فلننتظر,1
62,"@DimaSadek حدا يبهدلها عني أنا اكتفيت .. حأستفرغ من وجودي على صفحتها 
#ديما_الواطية",1
4994,@DimaSadek قوية يا شيخة,0
2550,@DimaSadek ليكي في فيديو بيفرجي انو ما قرب عليها اصلا يا دجالة يا عبيطة ولا قرب صوبها ��,1
4770,@DimaSadek عاهرة ال سعود ���,1
2807,@berrynawal عّم تمزحي مش بس انو مزحك تقيل الا انو كذابة كمان,1
3029,@berrynawal مجدوبه وماشيه يا نوال,1
4298,"@yumnafawaz @General_Aoun انت لاتستحين وغبيه.... رئيس الجمهوريه صلاحياته محدوده دستوريا
ناس ترش",1
3034,@yumnafawaz لمّا بتكوني بتلدغي بكلّ احرف الابجدية ما بحقّلك تحكي عن قدرة الرئيس على القاء خطاب كامل,1
5139,@waleedhaykal @joellebouyounes @adelkaram9 انا برأي تشوفو بعضكن الأحد ببعبدا ... ✌,0
4692,@Hassan21967 @yumnafawaz @Mulhak بتابع موقع ملحق بتخيال بيملك مصداقية كافية لنقل اي حدث ما !!!!,0
421,@DimaSadek اشرف صحافيه  ديما صادق ✌✌,0
1330,@DimaSadek يا حقيرة حضري لفيديو منيح الشاب ما ضربا للبنت ونصيحه ما تلعبي مع بيت شمص انتي مش ادون يا حشرة,1
3454,@DimaSadek عم تحكينهن متل ما هني ، بلا نفاق.   إنضبي.,1
271,@DimaSadek مسكينة يا ديما تمسحتي شي بينفخ فيكي وشي بيبزق عليكي طز فيكي على هالاخرة,1
4350,"RT @KhaledMawlla1: برافو نانسي السبع اللي رفضت نقل صوت الزعران ��
الصورة تكفي لنتأكد مرة جديدة أنكن زعران
كلّن يعني كلّن والشعب أشرف منن ✌️…",0
3287,@DimaSadek تفه على شرفك يا واطية,1
4193,@Brown_Sailor14 @DimaSadek هلا ديما هيدا صورة معبرة الك مكانك الطبيعي,0
5180,RT @DimaSadek: @NicoleHajal صحيح نيكوليتا . هلق رجعو ضوو,0
4971,"@Sara_zein_ @DimaSadek يا شاطرة إنت وين عايشة؟ ما بتعرفي تقري ولا تعرفي شو صاير بالبلد؟ 
اسمعي يا نوسك وافتحي دينيك… https://t.co/n1kpHdd6WN",0
1182,"@DimaSadek سدي بوزك
راس الفتنة انتي",1
2686,@DimaSadek ليكي العالم وين و انتو بشو بالك. وحدة سخيفة,1
1128,@DimaSadek ست ديما ليش ما عّم تنقلو ، شي غريب ، حتى mtv و الجديد ، حاسس في شي مريب ���,0
3597,شكرا نانسي السبع على الجرئه فعلاً  مثل ما قال الأستاذ محمد فالج ما تعالج حلال لهم وحرام علينا #لبنان_ينتفض,0
3600,@DimaSadek روحي انضبي بلي تسترك ستر شو وقحة و منحطة و لك #تفه,1
1656,@zTeBUwQfuLXDaCO @KSaghieh @DimaSadek ستتصلب شرايين الثورة الفتية و تتبلور افكارها و ستعي من مع الشعب و من مع ضده و… https://t.co/wdBFrazUzI,0
171,@Fatima73611466 @DimaSadek ليه بعد في يطلع غير ع المنار هل الفاشل ..أكيد بعد هل الثورة رح يدمن على المهدئات,0
4423,@yumnafawaz انت كيف تحكي مافهمت ولا كلمة عم تحكي لغة مابتنفهم,0
3694,"@DimaSadek تراني تأثرت يا الله شو حنوني �
#ديما_الواطية https://t.co/nbdOJxkXv2",1
2600,@yumnafawaz سكتي ولي ام نص لسان... انتي معك خبر بس تكوني عم تحكي كل العالم بتقلب لمحطة لان ما حدا بيطيقك,1
380,نانسي السبع انضبي,1
3830,"@joellebouyounes كنتي اخت  رجال بحل الديب 
كنتي قدن  كلن",0
3502,@yumnafawaz @samygemayel هول مخابرات الجيش يا فهمانه,0
3686,@yumnafawaz @4zahri والله لي كنتي عم تتنسطي ورا الباب او مصدر موثوق خبرك � قوية  يا يويو,0
1772,@DimaSadek يلعن شرفك لممسوح بصرمايه,1
5237,@Asadlassa1 @DimaSadek هي هبلة الله يشفيها,1
4180,@DimaSadek العمى بعيونك وبقلبك ما اوقحك نص الكرة الارضية مبزقة عليكِ وما بتنضبي وبتستحي . #ديما_الواطية  اذا شتت الدنيا شرف بتوقف ع الطرف,1
1507,@SouhadElias @yumnafawaz @dianamoukalled شوفيلي دخلك هيدا من القوات � https://t.co/WpBoVhwbFD,0
188,"@DimaSadek يعني اسمالله عليك من وين جايبي كل هالذكا. كل خبرية بتتحفينا فيا بدا أينشتاين ليحللا. برافو
��� https://t.co/7osdfXSSYS",0
1344,@yumnafawaz @MariamAlbassam لو شو ما شفتي يا يمنى مش رح ترجعي على الجديد,0
5019,@DimaSadek غبية من عيلة اغبية.  امك و بيك كاينيين راضعيين من شي حمار ل جيابين هيك خلفة.,1
3696,دمدوم لان بعرف قدي وسخ ها الجمهور وانا دايما باكل نصيبي منهم بأبشع العبارات ... كل الحب والدعم الك ❤️  @DimaSadek  #كلنا_ديما_صادق,0
750,@DimaSadek هذه ليست اعلاميه هذه انسانه حاقده ومأجوره لم ولن تكف عن ترويج الاكاذيب خدمه لمشغليها,1
315,@AlJarasMagazine @yumnafawaz مين ضربك,0
4617,@joellebouyounes كل تضامن معك ❤,0
2945,@DimaSadek يا ريتك كنتي تحت لندعوسك,1
2734,@DimaSadek الله ينصر اللبنانية وشعب لبنان يارب,0
3596,@DimaSadek التحريض على الجيش اللبناني بالحفظ والصون,0
5046,@DimaSadek أنت أنسانة تافهة,1
2808,@DimaSadek يا حلوة واللي كانو  قطعين الطرق شو بقولون,0
2502,@DimaSadek لو تخرسي اشرفلك,1
5221,@souwana6 @yumnafawaz ام نص لسان ويبتقرط حرف الراء �,1
1294,@DimaSadek ست ديما مع إحترامي واعجابي  لبنان يحمى ويصان بالتضحية على الأرض  مش بالمكتب  المكيف,0
1518,@joellebouyounes @adelkaram9 انت كمان بتفرضي الاحترام، وليه بيسترجي بعد الوقفات الجريئة بين المعتصمين الوقحين يللي كنت قدهم,0
2422,@DimaSadek لان ما لاقو اوطى منك انت الاساس يا مدام,1
3769,@HudaAlskaf @ALJADEEDNEWS أنا أتابع صدمتني نانسي السبع مصرة على انهم فئة حزبية اتت و لا تعرف لماذا هم هنا و بقيت تق… https://t.co/ZcHd2GC1GZ,0
937,@DimaSadek سدي بوزك يا داشره,1
3742,@yumnafawaz عنجد العقل زينة انضبي,1
1831,RT @AmalFa1: @DimaSadek خلي وسخك وهبلك بعيد عن الجيش...بلا حكي سفيه مثلك... #ديما_الواطية,1
4474,"@DimaSadek علم الحزب شامخ بساحات الانتصار وهو أكبر من المكاتب
نفتخر بعلمنا 
ولكل مقام علم",0
4159,@DimaSadek ديما صادق بيلبقلك التمثيل اكتر,0
526,@DimaSadek كل الاحترام لهم ها هي الثوره الحقيقه مو متل رياض الصلح  حفلات ورقص وهبل كل الاحترام للعروس الشمال طرابلس,0
1120,@DimaSadek مين اتت لتصنفي العالم صرمايتنا لبنانية اكثر منك نحنا اللي خلينكي تعيشي بكرامة,1
3018,@DimaSadek ما قصّرتي بس عبث بيقولولك الدني عم بتشتي,0
3440,@DimaSadek انت بتاكلي خرا,1
3080,@yumnafawaz مش رح تعرفي تحكي انت يا ام نص لسان عيب عليكي ..واذا حكى عن النازحين اصلاً المظاهرة مفروض تكون لترحيل ال… https://t.co/sXDfUCmMMp,1
3446,@DimaSadek إنتي عم تتخايلي إنو إذا كانوا الحزب و الحركةو طلعتي قدامن  ممكن يصير وجّك خريطة لبنان،تخيالي بس�,1
3911,@DimaSadek لن يسقط العهد ولا نؤيد سقوط الحكومه هيك قال,0
