ID,Text,Label
330,"cioè, al tuo uomo non dai il culo, non lo fai scopare a pecorina perchè lo ritieni offensivo, non gli fai l'ombra di un pompino perchè lo trovi degradante e la strana sono io che faccio tutto ciò?sarò pure troia, ma tu sei una donna morta e non te ne sei accorta",1
1677,molestare casalinga,1
8930,signorine non dovrebbero essere accudite,1
999,@MorganMarisa Che bel culo,1
821,"Klaus tutto tranquillo perché pensa di andare da Davina a chiedere aiuto, non sapendo che quell psicopatica di Ava l’ha rapita per incanalare il suo potere #theoriginals",1
9034,picchiare zia,1
687,"@zf_fabio Una gran pompinara di sicuro, in barca a fare la gang bang !!!!",1
9794,odiare lei,1
2407,morose non dovrebbero essere protette,1
2651,femmine riprovevoli,1
1706,morose brutte,1
3233,"@Agenzia_Ansa Classico esempio di Donna schiava, zitta e lava"" che piace tanto a questi simpatici fascisti amanti del focolare tradizionale""",1
8827,sposa ripugnante,1
7704,"@serracchiani @Quirinale Taci e preparati la fuga senti a me! Monti da voi sostenuto, ci ha fatto PERDERE 300mld di pil. Ora basta con i consigli non richiesti de leuropa",1
1605,nonne ciccione,1
4297,#tagadala7 #panella la pompinara di #cairo https://t.co/sniYRegwfD,1
3258,Visto? Non vi davo del “puttanone” ma era un complimento super?❤️Chiedeteme scusa pubblicamente ? @MrsBlonde e @sarasoghetta https://t.co/3aLV9lY5x8,1
8460,madre malvagia,1
2334,matrona cicciona,1
8363,lei dovrebbe essere strozzata,1
9663,ragazza ripugnante,1
3424,"Belle 'ste maggiorate eh, ma io intera sono grossa come una loro tettona.",1
7207,@VicktoriaQueen bella Porcellina mi fai arrapare,1
8928,uccidere madre,1
8161,ragazza dovrebbe essere strozzata,1
2013,martoriare morose,1
3288,"@stanzaselvaggia quindi tutti scandalizzati per il meme e soprattutto per il commento a corredo...cosa mi dite del cartone animato south park? vengono derisi anche li' i ciccioni... ad esempio, nel film di south park, c'e' la canzone la mamma di Kyle e' u",1
3122,@Giuliettaxxx84 Vuoi giocare un po’ con me come i vecchi tempi lurida puttana?,1
136,@doluccia16 Si ma questa foto di 15 anni fa ??perché offi lei e culona fatta male ..qui nella foro è una ragazzina invece ..,1
713,@Violeta90309719 Da scopartela con violenza...puttanone...&#x1f4a6;&#x1f4a6;&#x1f4a6;,1
6938,@EvaDavai @la_comezon @moliva_foto Che bella figa ché ai mi piacerebbe leccare tutta amore mio ti scoperei,1
2118,compagne brutte,1
1100,casalinghe dovrebbero essere martoriate,1
9662,ragazza nauseante,1
3257,@_GioGio_ Me lo chiedo sempre anche io!Adorabile tettona svampita pronipote di Stan Laurel,1
3944,Mariana che disperatamente vuole separare baye da Lucia.A stronza guarda che te mando fuori appena vai in nomination a coayo de tenemmePatrizia una settimana in più. Che cazzo di gioco stai a fa!?Schifosa.#gf15 #vogliamoladirettah24,1
1481,mamma non dovrebbe essere preservata,1
2891,nonna non dovrebbe essere favorita,1
3461,@Ssica__ MADONNA CHE PUTTANONE...COSÌ SPUDORATAMENTE SUL PALCO?,1
3791,"WUA E PAPA A ME HA DETTO- NON HAI VERGOGNA, BEVI SEMPRE, E COLPA DEI GENITORI DI TUA MADRE, CHE EDUCAZIONE POTEVANO DARTI, PUTTANONE 51 ABORTI E MARITO ALCOLIZZATO, CHI PIGLIAVA A QUEL CESSO DI TUA BABUSHKA, SOLO UN ALCOLIZZATO COME QUELLO LA!!!!!!!! (WUA CHE FRASE)",1
7107,@patriziabanti1 Non avendo molte probabilità di potertelo mettere volentieri in quel bel culo potresti postare una foto mentre ti inculano,1
3793,"WUA E PAPA HA DETTO A MIA MADRE- PUTTANONE SENZA ISTRUZIONE CHE NON HA STUDIATO E ALCOLIZZATO NON DOVEVANO FARE FIGLI, CHE POTEVANO DARE AI PROPRI FIGLI, CHE FAMIGLIA POTEVA USCIRE, PUTTANE E ALCOLIZZATI!!!!!!!! ( WUA CHE FRASE)",1
7305,@SexyRamonaXXX @Martatoia_va Ti sborro sulla lingua,1
9592,picchiare signorine,1
4703,mi manca @sorightyouknow anche se è una lurida puttana,1
397,@ehidearmommy Beh da troia sottomessa come minimo legata al letto sentendo il cazzo che ti struscia sulla figa ma che entra solo la cappella per lasciarti illusa di una possibile penetrazione... Poi magari ti sborro in faccia come premio,1
8802,spose irritanti,1
9584,odiare mogli,1
9246,figlia non dovrebbe essere supportata,1
3110,@seredisagio ha fatto una bella figura con la finta ipnosi.....sta culona coatta.....,1
4098,"@MoriMrc Per staccare gli italiani dall’UE, non basta una spinta tettonica, basta una tettona qualunque",1
8834,spose orribili,1
8242,figlie nauseanti,1
4435,@pandemione @cotechino3 @1979NERO Bonanotte Palmizio. Vato a dormire cò le calline. Salutami la cubbana tettona.,1
3328,"Nel frattempo sulla Colombo ho clacsonato anch'io, altrimenti sembravo laziale.Poco dopo una moto si è schiantata su una Micra e un autobus ha tamponato una Polo, credo che l'autista guardasse un puttanone sull'angolo accanto.Diciamo che non ci si annoia guidando la sera.",1
4044,@KiccaMartini @Dipreelamodella @AndreaDipre @toilet X dove!? Pompinara ????????♥♥,1
3792,"WUA E POI PAPA HA DETTO PURE STA FRASE E LO URLA SEMPRE A MIA MADRE- IO ODIO QUEL PUTTANONE DI TUA MADRE, PUTTANONE GRANDE GRANDE 51 ABORTI, DOVE ESISTE UNA CHE FA 51 ABORTI, DEVE VENIRE AL PROGRAMMA DI RECORD TUA MADRE!!!!!!! ( WUA CHE FRASE)",1
601,@rootlives MA CHE CAZZO VUOI STRONZA TI TIRO DUE SCHIAFFI FINO A FARTI DIVENTARE DISPARI,1
7635,@salzheimer @alinacappa E che bocce.,1
8029,picchiare madri,1
4546,@ottogennaio16 Che gran pezzo di figa!!!,1
9432,torturare figlie,1
7952,sorella dovrebbe essere strozzata,1
2636,violentare morose,1
7567,@Susy6781 Che tettona,1
218,@lorella63224720 Bel culo!! Complimenti!!,1
1241,morosa non dovrebbe essere tutelata,1
759,Bella nalgona #culona,1
4181,@lebirichine Deliziose Tettone Puttanone &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3 &lt;3,1
7744,@LeiLuiCp13 gran bella pompinara spettacolare,1
3756,@albertzabb Esatto... Però dietro un puttanino c'è sempre un puttanone.,1
2026,seviziare matrona,1
3849,@jiminchio io ti inculo.,1
7535,Che brava pompinara,1
3254,"@zia_milf @carla_milf Si , cisi mi sego e ti sborro slla foto",1
1890,compagna dovrebbe essere schifata,1
3324,Adio guapetona chulona culona resjdjf,1
1506,eliminare compagna,1
7883,@maturenl @LeighWTS Che tette bone da spagnola da fare mmm bona sei vacca troia ti sborrerei subito sulle tette vacca troia che sei che seno grosso Bono,1
8075,odiare signore,1
3112,@86_curioso @_Francy_Fra_P Su quella faccia da troia era il minimo! ?,1
7079,"@EmmeGui Dobby CULONA (culona recente perchè mi ha salvata con nome e cognome) Puffa. Siamo bff dal 1 liceo, eravamo entrambe influenzate e lei somigliava a dobby con un pigiama azzurro. Ahahahhh",1
9083,odiare zie,1
639,@tsmellony @Barbera722 @Isotta93670079 Ma chi è sta scema??Quanti schiaffi che le darei.,1
4392,"@RobertaFarnese7 Ottimo, che pezzo di figa che sei. Ti ha sfondato il culo, sei una gran gnocca da sbattere.",1
1177,nonna merda,1
9296,signore dovrebbero essere strangolate,1
3237,"che poi cazzo scienze la studio porca merda e questa mi mette 4, ma ti inculo",1
7249,@SposatiRoma Ciao bel culo,1
9496,figlie fastidiose,1
4152,SEI UN GRAN PEZZO DI PUTTANONE https://t.co/q1GOWIzCgD,1
3869,"La tettona del corso che viene a fare così scollata se la professoressa è sposata con due figli? Forse ha saputo da qualcuno che è un marito di copertura, chissà...",1
4554,@MeacciEnrico @andr900 @s_margiotta Tu resti al calduccio e fai soldi?Io sarei un ietto poveraccio?Tu sei solo il figlio di una grandissima troia puttana succhiacazzi che quando lo sbattono in galera piange come femminuccie.Sei solo una merda della sottos,1
3871,@clubdelletroie hummmm ti piacerebbe farti inculare come lei... puttanella di una cagna....????,1
9394,spose dovrebbero essere massacrate,1
8895,sorella scema,1
1068,matrona odiosa,1
550,"e la culona che frigna non si puó vedere, brava annamaria, mandalo a stendere polipi sugli scogli #TempationIsland",1
3755,"@padrezampa @giumasci Io direi che bisogna prevenire"" , fare in modo che tutte quelle circostanze in cui una donna pensa all'aborto non ci siano. Rendere una donna schiava del proprio corpo, ignorarne le volontà( vi ricordo che le donne non sono uncubatri",1
2999,Tua madre è un puttanone turco di merda!!!!!!!!,1
9315,mogli dovrebbero essere eliminate,1
2987,@LunaDarkHot ciao tesoro buon pm un bacio ? sempre più figa ti scoperei,1
8224,sorella spregevole,1
4423,CHE PUTTANA CHE SEI https://t.co/NNFsyuYstX,1
8568,picchiare sposa,1
8273,figlie dovrebbero essere distrutte,1
9610,zie nauseanti,1
2300,maltrattare nonna,1
3246,"RT @SissyNeri: no fotoskiop...no figa di legno...ma patata originale made in Italy..se ami il made in Italy ritwitta, kiss https://t.co/wz9…",1
3383,@1missim1 La puttana di mamma tua meglio? Ma che cazzo vuoi?,1
1299,nonna cattiva,1
1109,nonne cretine,1
2401,casalinghe non dovrebbero essere tutelate,1
785,@bimbadichalamet impiccati,1
2959,@luinonsospetta Splendida pompinara. Sborrooooo,1
4482,@PamelaFerrara La Merkel è una culona inchiavabile anche perché altrimenti si sarebbe chiavato pure lei,1
4303,@Greis262 @Cam4_IT il piu bel culo e la piu bella figa del web,1
4339,Mai andare in vacanza senza portarsi appresso una bella tettona sempre accesa e vogliosa #racconti #erotici https://t.co/PqZs1DqAeR,1
4071,@Fanclubpazziha1 @pazzihardcore Che tettona pazzesca!!!! Buon marTETTEdi ??,1
2797,morose dovrebbero essere tormentate,1
303,Solo io vorrei entrare nella tv e dare due schiaffi ad Anna? #TempationIsland,1
156,@POTUS ci va giustamente pesante con la culona... Grande Presidente !!!,1
9167,signorina irritante,1
1758,fidanzate dovrebbero essere martoriate,1
2456,mamme non dovrebbero essere celebtrata,1
8089,sorelle stupide,1
3868,@fabioski8 @nicoyatta io Pensavo ti riferissi al puttanone.,1
4058,Verò i tuoi drammi umani non giustificano il pensiero anche lontano di fare le corna a quel gran pezzo di figa della tua ragazza.Sappilo gf15 veronica,1
8757,madre sgradevole,1
3977,@tuononnopirata Sempre meglio della figa di legno,1
3000,"@bottega_lo @meb Ma che cazzo c’entra, cogliona esaurita?",1
3442,"@marghe581 Ti vorrei succhiare il grilletto con un dito nel culo poi ti scopo ti inculo e ti sborro in culo, poi mi lustri bene il cazzo come una troia mmmmmm",1
7422,sweet lies la puttana che sei e la puttana che rimarrai per sempre,1
3931,@Greis262 @Cam4_IT Ora si che ti sborro tutta,1
4570,Ma troia per cosa scusa? Per una maglietta? Bah che poi dico tu segui loro per la loro musica? Che cazzo ti frega di Demetra.. tu puoi anche definirla “troia” (che secondo me ancora non sai neanche che significa) ma tesoro fattelo dire tu sei BIMBISSIMA https://t.co/Zb93HLlErV,1
3833,"ho il culo grande ma non così grande da aver un bel culo enorme, insomma sono ingrassata tantissimo ma non abbastanza da fare il giro e ridiventare figa",1
4368,#Lagguato sessuale della scimmietta: vede la turista tettona e la palpeggia  https://t.co/vJfg1dtHcW https://t.co/Jb2v2DHQyI,1
541,"@sy_healthy Tu sei una psicopatica, pericolosa.",1
577,@Claudia01cese Che ti scoperei in ogni dove,1
8275,sterminare figlie,1
8208,sorella non dovrebbe essere elogiata,1
1144,maltrattare mamme,1
9782,sorella sgradevole,1
700,@Claudia01cese Sei una bella tettona,1
3830,"@NicolaMorra63 Son contento, ma quando sgomitiamo la banda della culona tedesca che si fotte 300 miliardi di surplus commerciale all'anno???",1
3553,@moglieitaliana Cazzo che gran pompinara..... gli piace proprio il cazzo....,1
3044,che puttanone mamma mia https://t.co/mTuoPsvAP7,1
4696,@matteosalvinimi Esatto i nostri veri nemici sono la Francia e quel fighetto di Macron e la Germania e quella culona della Merkel!,1
8668,mogli orribili,1
1197,schifare mamma,1
8276,signorina sgradita,1
2045,fidanzata dovrebbe essere umiliata,1
8601,ragazze non dovrebbero essere amate,1
8871,torturare signorine,1
3357,@Paolamilf @Giuseppone25 sei stupendamente FEMMINA adoro il tuo  bel culone vorrei sentire il suo odore e sapore direttamente dal buchino .,1
4618,“Le donne servivano per stirare” PORCA PUTTANA MI STO TRATTENENDO NON SO COME,1
3312,@SeaMaryStar In effetti un po’ culona,1
1670,femmine deficienti,1
3540,"@serebellardinel @a_meluzzi A me risulta che sia sempre stata una LURIDA TROIA IPOCRITA. mi pare fosse anche il nome provvisorio del partito prima che venisse cambiato in più europa"". Che alla fine significa la stessa cosa.""",1
3771,Tutti a picchiare la chiattona culona.#chilhavisto,1
9407,figlia non dovrebbe essere difesa,1
4158,In questi momenti di pazzia che ha fex tu devi starle vicina..hai capito tettona ? — raga porto una -49 https://t.co/aNdU3pobBK,1
3127,@Giuliettaxxx84 a me ecciterebbe sfondarti la fica e il culo e poi prosciugare le mie palle sulla tua faccia da troia in calore,1
9756,ragazze dovrebbero essere soppresse,1
9023,colpire zia,1
7028,@matteorenzi Parli proprio tu che hai fatto figure di merda a iosa! Avevi quella cretina che ti suggeriva le parole in inglese e tu le biascicavi come uno strafatto. Vicino alla culona tedesca avevi il cappotto che neanche un bambino all'asilo lo abbotton,1
2464,ammazzare matrona,1
76,@1111scihl Che pompinara,1
2217,casalinga non dovrebbe essere aiutata,1
8525,ragazza non dovrebbe essere curata,1
4324,bel culone da sculacciare https://t.co/OYy9o0ihOK,1
3591,@Giuliettaxxx84 Non ho pubblicato niente stupida troia che cazzo vuoi,1
3263,@robertabis1 Bella pompinara,1
3539,"io mi tengo quella culona di Beyoncé.uno splendido pacchetto pop curato maniacalmente in ogni dettaglio.professionalecertosinodivertentissimoe grondante pop.pop-ular, esattamente come chi si affanna a non esserlo ma gli si vede, gli sblusa dai fianchiperfino qui sopra",1
3484,Ciao vedo che stai arrapata  e hai una gran voglia di cazzo. Se ti va stasera facciamo sexting e ti sborro in bocca —  https://t.co/ddN3XvHhLL,1
157,@Claudia46342514 Wow che figa pazzesca sei bellissima da perderci la testa bella e troia il massimo che un uomo può desiderare,1
2963,@kathOsceansgdr //non mi ami? Che puttana che sei,1
3381,ora io con tutto il bene volendo potrei svuotarmi le palle per benenon e che se mi mandi foto tue nudomi sale l ormone e ti inculo cioe’saro strano io #dubbiesistenziali,1
7929,sorelle sgradite,1
8730,lei sgradita,1
8919,sorella dovrebbe essere eliminata,1
9658,madre non dovrebbe essere elogiata,1
2981,@GILDA31395269 ciao seguimi ti sbatto io come una cagna mentre il.cornuto guarda,1
4026,@Ladine00805607 TACI PUTTANA,1
2930,@sexyforyou74 Puttanona Adorata ??,1
3739,@cpperfecta Che gran pompinara che sei Sei uno spettacolo,1
2428,matrona non dovrebbe essere lodata,1
7391,"@lauraboldrini @Quirinale @PietroGrasso era meglio che stesse zitta, in tante, ma proprio tante occasioni perchè la realtà l'ha completamente smentita, in tutto,provocando tanti drammi e dolori a tante famiglie italiane in difficoltà  https://t.co/s8sJkyd",1
3845,È ufficialmente arrivata la bella stagione. Al battuage è pieno di gente che è uscita a fare il puttanone. (Semi cit.),1
3331,@Giuliettaxxx84 che faccia da troia in calore https://t.co/8gvZNHAzjj,1
7106,@_RoteFuchs Io sono diverso.A me basta che la donna abbia un bel culo.Poi può sapere o no far da mangiare.I ristoranti e il tonno in scatola esistono per questo.,1
9891,ragazze non dovrebbero essere stimate,1
2246,casalinga rivoltante,1
2940,@SexyRamonaXXX @Martatoia_va Ti sborro sulla lingua ... ovviamente,1
7319,@antonellafanci Pezzo di figa pazzesco,1
345,"@bb45567413 Che meraviglia, sei una bellissima grandissima PORCA hai un bellissimo culone. Ti darei la mia banana da succhiare e da infilare tutta nel culo",1
9161,lei non dovrebbe essere rispettata,1
9556,zia non dovrebbe essere omaggiata,1
3925,"che poi il balletto te lo fa pure jlo, e anche meglio.il puttanone te lo fa pure jlo, e anche meglio.il testo dei cartoni animati bicicleta barbita te lo fa pure jlola voce non pervenuta per entrambe. quindi le armi sono pari.eppure JLO non attacca.",1
3435,@PupiZanetti96 @lantidotto E te la@figa visto che hai tanto goduto lurida schifosa,1
2587,tormentare compagna,1
22,@Mirith_ @antoniorunci Lurida razzista xenofoba te il virus ce l'hai nel buco del culo! Zozza fascista vergognati te!,1
9571,strangolare madre,1
9452,soffocare moglie,1
7736,@Lion18290125 Che troia che sei,1
3013,@Giuliettaxxx84 quanto stai godendo a vederti sputtanata per la troia che sei?,1
1592,femmine non dovrebbero essere adorate,1
7452,Molto lieto essere bloccata da te figa di legno (morta di cazzo),1
7192,@sammoalrooh7212 @SmokFet Che troione che sei,1
3403,@f4t_ale Zitta troia di un arbitro,1
4202,@CarigliaMichele @oggipiove @lievemente @GianniMarangon @myrtamerlino In culo la preso quella puttanona di sua madre forse figlio di una troiona immensa.,1
4731,@LADYLAMILF Ti sborro sulle chiappe,1
490,@reallywetgurl Sei proprio una bella porca&#x1f61c;,1
8573,torturare figlia,1
3299,@francy77bbc che bel culo è bellissima figa che hai ?,1
9489,signora non dovrebbe essere stimata,1
96,@libertina90 Io ti scoperei,1
4401,@Stefano_Scarcia vengo e ti prendo a casa se offendi di nuovo. figlio di una grande puttanona peggio di quella troia della moglie di M LOPEZ,1
3102,@Amateurdogging Queste sono le tettone di mia mamma ...io le succhio ...????????????????????????????????????????????????????????????,1
7183,@michela_restivo Ti sfonderei di piacere,1
3980,@curvykatrina @maximus_sophie @bbwloveruk1986 @liltim2017 @SccsMR @bbwcumpumper @Aim2PleaseYou @Big_Boobs_4_Me @bbwcorner2 @fanbigtitsboobs @whootybootypics @thongstile @dwuDwYYtKlwwYam @CMP_4U @big_bOObshot @BigBoobs_Blog Ti sborro in bocca e sulle tette,1
3352,@clubdelletroie che puttana che sei tesoro.... ?,1
1885,fidanzate non dovrebbero essere tutelate,1
8977,zie non dovrebbero essere stimate,1
3967,@TheSophieJames @alixxxnik ciao bella pompinara,1
2172,fidanzata non dovrebbe essere adorata,1
7280,@MrsBlonde Figa di legno,1
7381,@Vanessavenexian Ma che bel culo,1
3561,"Austin si avvicina,tutti pronti a tifare Marquez e a sostenere quella pompinara di sua mamma.#marquezuomodimerda",1
1366,nonne stolte,1
2327,molestare compagna,1
1771,casalinghe dovrebbero essere tormentate,1
7977,picchiare figlia,1
850,@Claudia46342514 Ti sfonderei di sborra,1
2353,donna dovrebbe essere tormentata,1
8516,zie non dovrebbero essere difese,1
1000,@sof_iaiao Indovina chi sta piangendo perché va in piscina e odia mettere il costume perché si sente una balena obesa.,1
3772,D A J E P O R C O  D I O!DAmato tua madre è una lurida puttana,1
2914,@alinefenaroly Che cagna che sei anke io voglio fare pasqua cosi con te mmmmmm,1
7893,@SoyClaudia11 SEI UNA BELLISSIMA PUTTANONA,1
8737,figlie dovrebbero essere strozzate,1
4686,ho fatto sto percorso cON ESTREMA UMILTÀ MA CHE CAZZO STAI A DI VALENTINA MA STAI ZITTA PORCA TROIA #amici17,1
2131,mamma brutta,1
9597,lei spregevole,1
9468,ragazze detestabili,1
1971,pestare mamme,1
2251,matrone non dovrebbero essere sostenute,1
3511,Super tettona  https://t.co/tNzwdgZ2Kd,1
4164,@AsiaArgento @nonunadimeno @CagneSciolte @luisarizzitelli @colvieux @Anarkikka @angelaritaiolli @NicolodiDaria @Gabrymalvagia Ahahahahahah ma cagati in mano e prenditi a schiaffi lurida merda ebete . Fanculo tu i partigiani il 25 aprile e le balle che dic,1
9874,madre non dovrebbe essere ammirata,1
1921,tormentare femmine,1
8291,ragazza dovrebbe essere odiata,1
2973,"@Flizzar ho una bionda tettona che mi stalkera, è sempre la stessa ma inspiegabilmente cambia sempre nome.",1
355,"@Claudia46342514 Anche a me.....e poi la tua passera.....lee tue bocce,il tuo splendido c... Sono un chiaro invito a dare sempre di più fino a che non esce più niente....",1
722,@SoniaBianchi15 Ti scoperei tutta,1
3009,@speroscherzi_ Concordo in pieno. C'è da dire che sicuramente personaggi del genere non hanno nessun interesse all'altra persona e se quella non acconsente è una figa di legno. Come ci parli con gente così?,1
9264,figlie dovrebbero essere eliminate,1
8078,sterminare sorella,1
2556,nonna brutta,1
7701,@GILDA31395269 Che troia che sei,1
4315,@luinonlosa ciao Greta buona sera e buona serata bella porcona 6 una gran figa anche molto sexy ti scoperei un abbraccio e un bacio ?,1
3306,con me in particolare oramai sei sicura mi hai colpito alle spalle e vuoi solo ripetere per sempre...... basta una volta che ti taglio l'aculeo e muori puttana,1
1555,casalinghe ciccione,1
9900,signorine dovrebbero essere detestate,1
1652,casalinghe vomitevoli,1
8845,signora non dovrebbe essere omaggiata,1
3360,@Greis262 Hai un buco del culo e una figa da scopare,1
4032,@_teeo Che voglia di essere puttanone d’assalto come quelle due ♥️,1
1324,casalinga pessima,1
462,@Artic232 @myamazinglady Pezzo di Figa mmmmmmh &#x1f608;&#x1f60b;&#x1f618;,1
7394,Che bel culo per darvi la buonanotte,1
9745,signore dovrebbero essere massacrate,1
3939,@CapitanoEric @SALONEROTICOBCN @MaryTheRider @gothicswat89 @yukikon @LunaDarkHot @Greis262 @Yelenavera1 grande follador! anche la tettona non è male....????????,1
3188,"Dobbiamo accogliere tutti"" dice la culona. Ecco i risultatihttps://t.co/lXiNKsVg9T""",1
7522,Che gran pezzo di figa @Agostiperezz,1
9559,mogli repellenti,1
1859,matrona non dovrebbe essere sostenuta,1
1011,mamma abominevole,1
7582,@EmmaMonella Che bel culo,1
1399,fidanzate dovrebbero essere ammazzate,1
3906,@dar10_g si anche io ! due sono quelli con le foto della nota baldracca dai capelli blu che cambia nome ogni tre giorni e cerca di vendere credo qualche sito per segalitici o incontri con vecchi battone radioattive,1
869,@GiornoPer Pure io di vederti per sfondare quel tuo bel culo,1
9912,zia dovrebbe essere massacrata,1
8160,distruggere madri,1
4635,@CatFetish_74 @Cam4_IT @Cam4 @Cam4_FR @Cam4_ES @Cam4_DE @Cam4_UK @Cam4PromoRT Canta canta mentre ti sfonderei tutta culo e fica poi ti lavo tutta di sborra col mio mio microfono dentro la tua bocca da pompinara bevila tutta,1
3678,"Abbiamo già capito che entrerà la tettona, la terza dai. #GF15",1
3397,mattarella dovrebbe  spaigliare le carte dando l incarico esplorativo a quel bel puttanone della meb,1
3542,@Carolsul89 @ioledamie Tu sei una LURIDA puttana  METTITELO IN QUELLA TESTA MARCIA CHE HAI,1
4228,"RT @_GrayDorian: Piccolo Napoleone #Sarkozy era quello che, in compagnia della culona inchiavabile"", irrideva noi, i nostri malcostumi e l…""",1
7089,Forse volevi dire tettona,1
7884,"@Robypassxx1 hai un bel culo si vede che ce l,hai sfondato,ti scoperei con il mio bel cazzone per aprirtelo di pi",1
4204,io: dai forse non è vero che tutti mi odianotutti: no muori puttana,1
4270,@ArsenaleKappa Certo che l’inchiavabile culona è ancora lì!,1
4507,@l_olivetta ??? culona inchia.... la riscossa ???,1
9606,ragazza dovrebbe essere torturata,1
2209,mamma non dovrebbe essere protetta,1
4587,Halsey puttana ma l'Italia? Ceh CHE CAZZO IO STO ASPETTANDO TE TROIAAAA,1
9471,lei non dovrebbe essere omaggiata,1
3028,@_Francy_Fra_P Bella troina puttanona da sbatterti come un porco,1
2942,"#Selvaggilucarelli non sa recitare, non sa ballare, non sa presentare, diciamo che non sa fare nulla e l'unico motivo per cui si trova in tv è perchè è un puttanone che l'ha data a mezzo mondo...",1
3680,#GF15 Ci voleva il puttanone...,1
1359,femmine non dovrebbero essere celebtrata,1
1601,molestare nonna,1
7314,"Il premio fdl, figa di legno, è tuo, tranquillo. Neanche tu ce l'hai d'oro — Se non te l'ho uscito un motivo ci sarà stato, quindi I don't care about your opinion? https://t.co/9eblkSruP2",1
590,@SoniaBianchi15 TI LECCHEREI LA FIGA E TI SCOPEREI TESORO &#x1f445;&#x1f445;&#x1f445;&#x1f445;&#x1f445;,1
2767,pestare morose,1
4370,"@Timeseven7 so' fasci. pensano che bocchinara sia insulto.quello che partorisce il loro cervello vedendo te è culona.ma veramente, esiste una categoria che capisce meno di un cazzo di così della qualsiasi cosa?ma niente, già solo per la risposta te bacio",1
2909,@KassemAmin4 @Laylasexgdr Fatti trovare  te lo do volentieri e ti sborro in bocca,1
90,@SCRlPTEDLOU @dotsandstretch ma che bel culo comunque,1
7601,@lella1900 @LADYLAMILF come ti inculerei volentieriii,1
4236,"@Sabry47314120 @Imlacerci Nonna Merkel mi giunge nuova, non era culona Merkel ?",1
4159,@meb Ahahahahahah ma vai a fare in culo ebete. Ma cagati in mano e prenditi a schiaffi,1
3512,@sa_valas @cobraebasta No quelle due puttane si occupano solo di amministrazione e ho già avuto modo di parlare con l’amministratore delegato per chiarire che sono due troie. Mia mamma è trattata coi guanti.,1
1967,nonna vomitevole,1
7030,"@Pasionaria_ @deboraderai @zelluso74 @franco_sala @lauraboldrini @PietroGrasso Stai zitta, stiracamicie",1
2296,nonna non dovrebbe essere appoggiata,1
2515,morosa dovrebbe essere violentata,1
4539,"Merkel, culona inchiavabile https://t.co/oJNqkZenkO",1
2700,morosa vomitevole,1
9285,sorella inferiore,1
4651,Sei una cessa e non sono quello che dice can come un cane e che sei una cagna? — Can sta per “Emre Can” non per cane/cagna. Leggi un poco prima di scrivere quello che ti passa pe... https://t.co/uMhFh5yes5,1
8657,torturare madre,1
4272,@aledani6774 Bella tettona,1
8569,madri irritanti,1
3654,@luinonlosa Che faccia da troia...?,1
3430,@1111scihl Che pompinara meravigliosa..,1
3781,"@clubdelletroie Buonsnotte, bella tettona!!!!??",1
