ID,Text,Label
4218,**Bhai tu chutiya h.. bata de na ek baar sabko**,0
1362,Ye log idolatry karne ke liye promote kr rahe hai,0
3966,"Sadhvi Pragya ji to Bharat ki Shaan hai... NIA ne purn rup se unhe nirdosh
Bari Kiya hai... Supreme court ne bhi mcoca ke charges hata diye hai ...",0
1142,Pagal aurat,0
5073,"sir aapki ek help cahhiye  
kyuki kuch aisa hi case mere ek frnd ke sath ho rha hai or sayad use galat
thera jaa raha hai...larki jhut ka bayan uske khilaaf de rhi hai apni pariwar
me dawab mai aake... iss case mai agar aap kuch help kr skte to aapki bhut
bhut meharbani hogi..  
plzz help us🙏",0
1482,Bhai tum edhar udhar ki bat q karteho yar boriyat hoti he bhai,0
1651,"Kabir singh me dikhaya h sex is not love jab vo dusari heroine usse sex karte
waqt I love you bolti hai tab vo usse vahi choda kar chal deta hai vahi se
pata chalta hai ki vo kitna commited hai preeti se and jab do log kisi se
pyaar karte to unki understand hum nahi samjh nahi sakte mere dost aur uski
girlfriend kitna ladte par baad me panch up ho jata hai",0
4734,"Kabir singh aisi movie hai jisse hume yeh sikh milti hai jo cheez karni nahi
hai wo cheese 😂😂",0
820,"“Oh launde kya hal chal"" line is missing 🤣",0
2140,"Ish desh ke logo me akal 10 janmo me bhi nhi aayegi aur hodd karte hai America
ki.",0
1990,kewal arnab hi aise logo ko shi kar sakta hai,0
3041,"Jo bate society Ko barbad kar Rahi hai unhi pe baat ki hai... Par kya kare
Sachchai kadvi Hoti hai isliye shayad aapse sachchai suni nahi Jaa Rahi !",0
1717,"Aap sirf Hollywood ki hindi me dubbed Hoke aati he wahi movie ya web series ka
raview kiya karo kyo ki india me 80 % log hindi dubbed movie hi dekhte he",0
2180,बहुत अच्छा किया,0
3411,@Pankaj Kumar sach kaha us priyanka reddy ki jagah isko maarte,0
5680,ye chutiya kaun hey. ?,0
2504,bro Punjabi film ka reviews kro,0
5118,"ek aisa rule banana chahiye jisme false rape case karne wali ladkiyo ko sazaa
milni chahiye... rape case karne wale ke barabar ki",0
2395,"Sarkar par Hume vishwas nahi hai. Pm jhuta hm jhuta hai. Pls rajdeep modi ki
gulami Choro. Q K modi Aapko gulam samajta hai",0
5525,ye chutiya log hai,0
771,"Sir Light white ki kya zarurath hai . Movie thodi bana rahe ho , aur apki ki
feminist wali baat toh sahi magar aap aksar review kum apna frustration zyada
nikaal te ho . 😛",0
1596,Mujhe bhi sbse ghatiya lagi hai,0
2308,Ambar Dey tere ghar par h,0
5550,"sada haak , ethy rakh 🖕  
sada haak , ethy rakh 🖕  
sada haak , ethy rakh 🖕  
sadaaaaaaa haakkkkkkkkk  
ethyyyyyyyy rakhhhhhhhhh 🖕",0
130,"Kesari  
Andhadhun  
Bhadhai Ho  
Batla House",0
4132,Yeh film to farah khan bhai sajid khan ki biography hai,0
4359,"haha भाई मस्त वीडियो था  
friends मेरे channel को visit करू और मेरा न्यू वीडियो देख़ो Thanks Maa (Mother
) Happy मोटगर'स डे प्ल्ज़ dekho👍👍",0
219,Hindi me review karo,0
1328,"बोलने की आजादी है, लेकिन झूठ बोलने का अधिकार नहीं है",0
2052,Bhai article nhi section 375,0
1643,"Do straight ppl show thier love only in room??? .. Jhaadio k niche.. Pedo k
piche.. Parks k andar.. Metro k bheetar... Ab terese puch k toh koi apni
feeling nhi dikhayega.. So u better shut up..",0
1827,bhaiii dil chuuu liyeaaa mstttt h bilkull,0
2691,"[3:26](https://www.youtube.com/watch?v=N_ZMfQMZos0&t=3m26s) Kutte ki tarah
pyaar krti/ krta hain 😆😂 wtf bro🤣",0
3537,"Gully Boy me jab Alia Bhatt ki character ek ladki se jealous hokar uspar humla
Kar deti tab toh kisi ne ye nahi kaha ki ye toxic feminity aur misoandrist
hai.",0
1844,"Kal hi aadhi movie dekhi aur vo ladki wala point ekdam sahi hai...aadhi isliye
dekhi kyuki chutiya movie hai",0
4430,@kristina wallis bakhwas,0
3791,Bahut bdiya bhai,0
2278,"it's all about the business, jo log dekhna pasand krete h vhi y log banate
h....  
  
Tumhare video bhi time pass k liye achha h",0
109,movie Dekha nhi par .. chaliye kuch sikhne ko to milega,0
1090,Roy ka mtlb h ki jis trh amit modi mazak kr rhe usi ko smjhane ki koshis h,0
3535,"Yeh log hamare Bharatiya Sanskriti ka Nash karenge. I agree with you Pratik
sir",0
5533,ab koi feminist didi equality ka rona nahi ro rahi!,0
726,"Me iske itne saare videos Dekh chuka Hu but still I don't understand ye Ladki
banke kyu ATA he ? Bhai ladka bane rehne me kya dikkat he ?",0
1659,Pagal khanne sei bahar kabb ayia tu,0
3245,"Abe flim review de na...baki bad,badd kay chaliyee..",0
5419,"topic sahi h , ye bat uthana chaiye tha ..",0
1656,"[2:37](https://www.youtube.com/watch?v=ZzsAuDkXq1M&t=2m37s) yar ye society kya
hai Is india se me Bohut hate karta hu Har baath Hamere society tumhari life
society ko kya karna",0
5241,karoo karoo banaooo movie logo ki thodi to choch badle gi,0
2574,"Ladke ke pas aur kya chara tha? Usne thik kiya. Apno ke maut ka badla lea.
Kyuki law sirf autat ka hi sunta hai.",0
5593,"jo auratein aisa karti hai wo purushon ki hi nahi auraton ki bhi dushman hai.
ek to inke wajah se un purushon ki zindagi kharab hoti hai aur doosri aaj agar
koi ladki ka sach me rape hua hai to log yehi kahenhe ki ye jhootha
ilzaam.laga rahi hai. ye false cases me jail hona chahiye. its a very
complicated issue",0
2328,ye lllon top wale bhut bhadak rahe hai,0
3253,Dogi,0
106,Ranu di jio,0
1831,"अरे upasna कहाँ गयी, उसे बुलाओ ।",0
5193,यहाँ तो साबित होने से पहले न्यूज़ पेपर में लड़के का नाम आ जाता है,0
5175,chalo kisine to sach bolne ki himmat ki,0
4988,wahhh mast video,0
1629,"mujhe es film se koi expectations nhi thi, lekin aapka review dekhne ke baad
ab to zaroor dekhunga",0
5522,"indian judiciary ke loopholes ko highlight karne ke liye kisi na kisiko apni
life khoni padti hai. jab nirbhaya case hua tab inn kale coat wale haramiyo ke
dimag me baat aayi ki ek 17 saal ka ladka bhi rape kar sakta hai. aur jab
sarabjit wala case hua tab ja kar baat samjh aayi ki ladki jhoot bhi bol sakti
hai. problem yeh hai ki hum ek bohot hi 3rd class system ke gulam hai.",0
2091,"Bhai Iss Picture Mei LOVE DOOR DOOR TAK Nahi Hai....ONly SEX.....Isko Agar
LOVE Kahte ho toh Vevkoofi hai....",0
5087,"great subject. justice pe sabka haq hona chahiye, false rape cases me bhi koi
punishment ka clause hona chahiye.. rape jaise sensitive subject ko koi use
kare to use maaf nhi karna chahiye.",0
4885,"Is chutiye ko hataa k doosra Banda Rakho....Komal nahata ko dekho kitni achhi
tarah analysis karta hai with positive attitude....is chutiye ko hatao jaldi",0
969,"Missing , aur launde kya hal chal ?",0
3572,Kabir shing...ashqi 2 ka violent veirson hai,0
832,Mainay aadhay ghante main band ki,0
1633,Thoda late nhi hogya ? Chordo Apne ko kya 🧚‍♂️,0
1227,App ko to pasand aya hi hoga.,0
2617,Pragya sing thakur. Naathuraam godse. Ye sab bhi kya musalmaan the.??,0
1340,@pankaj solanki Zabardast bhai!,0
2834,Pyaar hai tu ladke !!!,0
1442,आपका रिव्यु देख के हमे तकलीफ हो रही है।,0
5245,"fake rape elegation ke baad admi ki zindagi khatm ho jati hai. sucide ke alawa
koi raah nhi bachti fir",0
4240,Film bekar hai,0
1308,"[11:14](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=11m14s) to
[12:00](https://www.youtube.com/watch?v=J2J5ssSP5yQ&t=12m00s) excellent points
by prateek bhai. Maza hi aa gya.",0
4566,Surat gujrat,0
4561,"Uski mantality thik nahi hai iskaliya aisa baat karti hai, Mad",0
4168,"Yeh movie media ke liye banai he jo media ektrfa news hi dikhati he jese yeh
lallantop",0
4490,Anpadh n bakchod hai tu!,0
2272,Chutiya das,0
3349,"Same thoughts came to my mind after watching the review of Sucharita Tyagi..
Dil ki baatain bol di aapne",0
2898,"kisko problem hai bhai ..sirf tumhi ek ese Insan ho jo Apne review me bar bar
ekhi bat dohrate ho..librars , feminism ...bas ker bhai ab . tu sirf unhi bato
per Dhyan deta hai jo Pakistan ke log Bolte hai or tuje hi q dikhta hai
...sirf tuhi Apne review me yesab batei kerta hai....har muslim esa nahi hota
. but tere Jese log Anti- muslim squad se atehai...tum log Ko ye bat samaj me
nahi ayegi..",0
477,maha jhatu movie hai....guys don't waste ur 💰,0
938,"lagta hai Ranga aur billa iske yaar the is liye inka naam sujjest kar rahi hai
loogo ko , aur hamare desh ke so called secular gang itni jahil hai waha iske
kehene par yeh naam rakh bhi lege",0
727,Nice vidiyo yarr,0
3846,Right jise tum,0
2086,Jin bndo ne dislike kiya h..unke bare me kuch kaho...😁😁,0
4256,"Saurabh Sir! Arundhati Roy ko bharat se koi matlab nahi hai. O ek num ka anti
social element h.",0
5500,"डॉक्यूमेंटरी का मेंन उद्देश्य ये है कि अगर कोई बेगुनाह आदमी फस गया है तो बगैर
पब्लिक सपोर्ट के वो बाहर नही आ सकता ।ये है इंडिया का कानून",0
981,Is laore movie ki wajese break up hojaega mera,0
1841,"Accha hua....nahi to war time me ye log sex krte baithenge udhar border
pe......dimag me Sirf sex sex sex.....",0
526,"Jo aatanwadi ke liye sympathy de wo liberal nahi ho sakta na hi hota hai .ye
tumne apne dimaag mein baitha liya hai ki liberals aisa hi karte hain .kis
liberal ki baat kar raha hai name it.",0
4245,ARUNDATHI ROY ZINDABAD!,0
3232,Jay ho Pratik bhai..✊,0
995,pratik barode ne film review karty bakt hi spoil kar dia 😠,0
3992,"जिश देश मे super30 जैसी फ़िल्म फ्लॉप ओर कबीर सिंह नशेड़ी जैसी मूवी हिट हो जाये
उस देश के युवा सिर्फ पकोड़े तलने के लायक है who agrry...??",0
5530,"jyadatar ladkiyan or womens to ladko ko aise dekhti hai jaise side me khada
ladka repist ho bahut bura lagta hai 😞😥 sakl acchi na hona itna bada crime hai",0
168,"India me right wing parties par logo ki bohot andhbhakti hai isliye chutiya
janta ne article 15(one of the best movie acc. To me) usko bhi criticize kiya",0
5411,mai bhi jhel rha hu yr 😭😭😭😭😭😭,0
278,शानदार चन्दू भैया..... शानदार एक्टिंग..../,0
483,Sun li Bhai NE baat,0
897,"Bahut din baad Bollywood me acchi movie dekhne ko mili aur maine bahut din
baad Bollywood movie dekhi. Nice video. Kaafir (zee5) ka review kariye",0
4811,Pratik borade,0
3294,"Kahi kahi pe aap sahi keh rahe hai galat nahi hai. Galti se hi insaan seekhta
hai. Lekin aaj kal ke jawan log galat cheezo ko jaldi pakadte hai. Gusse pe
kabuu karna sabse zaroori hai.",0
2096,"Are bhikhari ki bacha khub jol tu bhik mangegi .sali beiman ourat tu moregi
.kutta jaisa teri awaz niklegi .",0
2964,Kutte ki tarah pyaar sahi kaha 😂😂,0
834,Kal sandeep ji ka majak ..aur aaj shahid ji ka?😠kya he be Rascal,0
2632,Jio Vai very good.👌👌👌👌👌👌👌👌,0
4994,jio da,0
2327,"@Eminem Vevo abey anpadh maa baap ki anpadh aulaad spelling barabar likh pehle
phir type kar saale anpadh low class gutterchaap ..",0
4683,App ki video trending me aani chaheye✌️,0
5006,bhi last wala part best hai 👍👍.... but roast thora zada ho gya.,0
879,"Bollywood k garbage movies dekhne k baad jo side effects hote he usiki script
he kabir singh😑.... Relatable isiliye lgta he sbko kyunki bollywood dekh dekh
k hum v ese hi ban gye he😑",0
520,I know Desh Ke Dushman,0
2339,"**KYA JHOOTH BOLA.....JAHIL...CAA PADHA HAI....???...KUCH PATTA TOH HAI
NAHI....!!!**",0
3694,@Saurav Dwivedi sakthi launde sakhti,0
1403,"yes,sabhi homosexuals ko army ko join karne ka hak hona chahiye",0
198,"Pratik bhai...pink movie v apni jagah sahi hai...aisa to nahi hai na ki jo uss
movie me dikhane ki koshish ki gayi hai...wo puri tarah galt hai...",0
395,Aap aapke review videos ese choti length ke hi banaya karo,0
4539,Arey Bhai ye video toh legendary hone wali hai,0
2353,Bollywood main study ke alawa sb kuch hota hai 😂😂😂,0
2401,"hindu ,sanskrti , ki baat karne wale aj shadi k pahle sex or har 1 minute m
kiss karne ka support kr rahe h",0
1665,क्या फ्लेविया मैडम के कोई लड़का नहीं है ?,0
2870,Tu bhut bda chutiya h,0
2622,Kuch chutiye hote hai jo hamesha dislike hi karte no matter video kaisi bhi ho,0
4835,Nautankibaaz..,0
4362,Feminism ki baatein karke khud b*hench*d ki gaali deraha ha😂😂 hypocrite ha sab,0
3918,"Ajay mehar भाई joke नहीं हैं but भाई आपने भी सही बोला यें सब फ़िल्मों में आसान
लगता हैं 👌👍",0
2862,@shivam kavitkar aise logon ko jaane hi diya jaye to behtar hai 😂😂😂,0
4741,Bhai bhai bhai,0
64,"Ladke ki glti bhi h ki use ladki ka miss use nhi krna chiye..uske talent ko
dekh kr aage bdana chiye na ki miss use krke or ladki ne..ladke ko ek trh se
glt mukdme pr fasaya h",0
3521,"Bhai.. Right.. Bola.. Abhi tak chutiya tiktok install nahi kiya aur pasand
nahi Mujhe... Sab faltugiri kar te he..",0
4907,"Guys Watch Maniratnam 's movies. His movies are 100% better than today 's
faltu unrealistic movies. 👍👍",0
1044,Police ko chahie ki jhute case me giraftari na kare,0
1747,"Agr tum log homosexual hote  
Aur jab isi karan se job nahi milti  
Tab tumhe samajh ata ki wo log kitni pareshani jhelte hai  
Apni soch badlo  
( Yeh un logo ke liye hai Jo homosexuals ko sirf ek majak samajhte hai )",0
1609,Sach main jhand movie hai 😅,0
3756,"Arnab tera naam hai , modi ka kuuta",0
2335,"Swesant bhai agar naam galat likha ho toh bhai ek request hai ki 11 october ko
Japanese movie Weathering With You anime movie uska bhi review bana dena or ek
request hai ki uske promotion mae thodi madad karna kyuki issi movie k base
par India mae anime movie ka future depend karta hai. Please bhai🙏🙏",0
1959,is saal ki best h ye. kal hi dekha,0
2027,Sir jb tak e cinema hai log chutiya banta hi rhega,0
587,Bhai main sirf aap hi ka review dekhta 😊😊,0
2010,"+Nishi 76  
google kr lo yr",0
4208,Ek no review Pratik bhai,0
1564,Bhut bdiya acting Chandu bhai,0
3236,"Sir mujhe aapka review sach me bohot hi badiya lgta hain....... Plz sir
bataiye ki 96 film main kaha dekhu",0
1431,Autowala dil le gya yar,0
3814,"Multiple relationship banane wale aj kal k logo k gaal par thappad h ye
movie...  
Four more shot please and veere Di wedding Jaisi chize banane walo ko to bann
kar dena chahiye zindagi bhar ke liye...  
Dhaashu review...",0
3920,nahin mere according to unhe defence me nahin lena chahiye,0
3039,"Thanks for this video sir..mei kabir singh nehi dekha..but sach mehi yee ek
chutiya movie hei",0
202,Right bro mujhe destruct hone se bhai hi bachaya ek fraud ladki se,0
4054,😂😂 unko na kabir singh ke reviw krne k paise nhi diye,0
4011,Isss ko BAND kardo .. Ranu,0
622,"Jab asa hi khuda ko pasand hain to khuda, larki ko q paida Kiya,in dono me se
koi ek hi ko paida karta, ladka ya ladki, ae duniya walo meri baat dheyaan se
suno, qyamat ab jald hi aa ne Wali hain",0
4344,Tik tok chutiyapa,0
98,mujrim tum nahi mujrim hamara savidhaan hai hamare desh ka sistem hai,0
5315,"ye dislike karne wali saari girls hai i think ya woh jo fake feminism ko
pasand karte hai  
law strict hona chhahihye but misuse nahi ho",0
2714,"Kasturi,, , 😡😡",0
3002,"Faltu log hi tulna kar rahe hai.Bhai,story hai aur actor sirf apna character
play kar raha hai.ismein tulna [q.Company](http://q.company/) ka naukar
hamesha khudko boss se tulna karta hai,par woh yeh bhul jaata hai ki agar
usmein itni ability hoti to woh us jagah hota.naki sirf ek naukar bankar
[rehta.To](http://rehta.to/) yeh naukaro ki soch hai.Unhe lagta hai unhe bahut
aata hai par sach mein woh big zero se jada kuch nahi.",0
131,Lallantop v bik gaya Kya🤔?,0
2869,English mein answer,0
4177,Badlapur k analysis kro sale,0
1138,isiliye kehte hai pura video dekhe bagair comment nahi karte 😂😂,0
1882,Sach pratik vai.👍👍,0
404,"Hmlog israel or japan bana tho chate hain par dimag se abi v islamic countries
ke aas paas hi hai so enjoy kro hmlog v pakistan or afganistan se jyada dour
nahi hain kyonki jbtk dimag se liberal nahi baan sakte tbtk hmlog tisri duniya
ka desh hi rahenge...",0
173,"@Aggressive Squad wo toh thik hain ,,lekin tu movie review k Naam pe haar
video main atankbadi , political charcha Kyun karta hain???..aagar polytics le
kar discuss krna hain toh alag chanel banake waha PE yeah sab discuss
kar.......har baat review soch ke jab video dekhne jaata hoon toh wahi
atankbad-india ka history ...yeah sab bol bol ke pakwa dete ho......dimak
garam ho jata hain .....😡😡😡",0
4755,Gandu saale 20 min ki video banake 40 add dal rha pagla,0
4863,Bollywood me jitini zyada Movie Hyped hoti hai Utni hi Ghatiya hoti hai,0
4913,10 out of 10? Pakka dekhunga,0
2447,"Bhai movie entertainment ke liye dekhte hai  
Motivation ke liye nahi  
Motivation ke liye Tera video dekhte hai  
Isliye har cheek mein bakchodi mat pelo😂😂",0
2535,"Sir ek shi life partner kaise choose kiya jaaye kya kya cheezein dhyan me
rakhni chahiye ispe video bnaye for boys..",0
4105,"Ek baat bas bhai: Joker dekh ke poori duniya pagal ho gayi kya? Shuru at mein
hi disclaimer dikha dete hai...characters are fictional...ab chutiya Ko Kaun
samjhaye",0
818,Shahid khan😂😂,0
1556,Shwetabh Bhai 👌💯🔥❤️,0
2366,Shakal se hi chudail hai ye arundhati !,0
1708,"Maine apne ghar pe ek chaukidaar rakha, ab wo chaukidaar kahta hai tum sabit
karo ki tum hi is ghar ke malik ho.",0
4268,"Sadab alam kabir singh jesa log reality meh successful nhi ho sakte bhai bo
sirf ek flim hai reality aisa nhi hai.. Reality mai jio",0
144,Jai sree ram pratik bhaii.. 🙏,0
3164,"Mujhe har baar liberals word sun ke Swara Bhaskar hi yad aa rhi thi😂😂dosto
tmhe kon yad aaya comment kro.",0
172,"उच्च न्यायपालिका ने भले ही homosexuals को हमारे देश मे पनाह दी है पर जब तक
हमारा समाज ईसे जड़ से स्वीकार नही कर लेता तब तक हम किसी तरह की बदलाव की उम्मीद
नही कर सक्त: |",0
4315,@Dhruv Mehra joker k bad comedians ki image bhi khrab huyi hogi???,0
2842,"@Pathan Sahib to tu kaun sa tameej se likha h ....... Oppose krne ka tarika
hota h",0
3060,chalo kuch sahi bole bhai saheb,0
684,@L Lawliet q beta tera mami bula rahi h kya milne ko fursat me😂😂😂😂😂😂,0
2518,Iski South mein ek aur Tamil language mein Remake bann rahi hai,0
5763,abe chutiya hai kya? movie me sirf negativity dikhi tujhe?,0
1206,@Neil Pagare bro kyunki yahan logic ko nhi kuch nahi mante,0
4127,"I think they should be allowed in the indian army bcz gays are also a part of
our society nd yr logo ko apna mindset change krna chahiye Qkii jab ek gay
apne desh k liye kuch krna chahta h to tum log usko motivate krne ki bjaay
demotivate kr rhe ho...😏 Equality ka right sbko h🙃",0
1527,Sir 'chichoree' movie k bare apna opinion digye...,0
1834,Laga laga laga mujhe apka comment mast laga😂👍,0
4072,Aisa nahi yoga abhi,0
1194,Mujhe to bakwas lagi bhai.........,0
1321,Bahito,0
363,"Katua, communist aur congress  
Se hindu hindustan ko khatra hai",0
4583,"Bas ab yaha film promotion hi bacha tha jai ho..koi chij esi h jo apne chhodi
h?ajkl dd news hi sabse best h baki sab bkwas ..bsdk news chnl ho wo hi dikhao
film nhi",0
74,Ranga or billa do zalim tha.,0
1647,@crazy Ram 7061030501,0
3673,"Aajkal chutiyea jinko Kabhi Ladki Nahi Mili, Wo video Bna Bna k Apna
frustration Nikal rhe hain.",0
5768,"kar di naa gandii baat.....tum logo ko toh... nepotism se bhara para movies
acche lagenge....naya content naya kuch kabhi pasand nahi ayega....you guys
should go to mars...and open ur own fuckin industry and do whatever you want",0
4840,mst,0
696,"Bahut achha bhai...  
Thanks....",0
625,"Abhi Tak nahi Dekhi
[#kabirsingh](http://www.youtube.com/results?search_query=%23kabirsingh) 😬",0
1680,Yai sab ek hi thali roy kai chate bate hai,0
3196,Sahi baat bhai,0
2146,Kabir singh ek wahiyad movie hai,0
4155,kya laga ke rakha hua bhai 377 sub ne majak bana diya,0
3829,Movie theek hi hei.....peisha aa rha hei ...log dekh rhe hei ....,0
255,Lekin fim bhot boring aur cliched h bilkul bekaar movie lagi,0
4151,"Napunsakon chhakkon k liye koi jagah nahi army re, napunsak aur chhakke bar
aur kothe me jaae",0
4144,"देश की संसद को कानून बनाकर समलैंगिकता को गैरकानूनी बना देना चाहिए ये हमारे देश
और हमारे समाज दोनो के लिए  
घातक है। ये भारत है कोई यूरोपीय देश नही।",0
3808,shobhit kumar abe bhai kyu rakhe private koi galti kr rhe hai kya ?,0
578,Ab hum karenge to tumhe Burma lag jayega,0
4179,"Kyu time waste kiya  
Gangs of wasseypur  
Jb tk india m bollywood or cricket hai log chutiya bnge",0
3458,modi shah ranga billaa,0
1992,Aam public ka scooter aur car jalana masaallah kya Sanskar hai,0
4038,"Yes Bann laga do aise movie pe har koi admi galat nahi hota review bahut acha
hai main pahle se arjun reddy dekhne ke baad se ye movie ka wait kar raha
tha..",0
3530,"bhai jo side me kabir singh likhe ho us baner ko aur chhota rkho...bhai video
me dheyan aap pe nhi ho pa rha h..",0
3360,sir maii apkee video ko dekte dekte apke batoo maii khoo giaa thaa,0
5009,"mai akshay khanna ka fan hno lekin ye baat samjh ni ati k ye hair transplant
etc kiun nahi krwaty ?",0
3332,"ऐसी औरतों के मां बाप और भाई बहन भी बहोत लालची होते हैं उनको भी जल्द ही उपरत
पहुंचाने जरूरी है",0
1911,Mast bhai,0
375,@Hrdk Parmar ha dekha yara,0
5351,"absolutely right, jis mudde pe ye film bani h, ye bilkul sahi mudda h, humare
desh me ladkiyo k saath bahut annaye, hota h, rape hote h, bahut tarha se
peedit ki jaaty h ladkiya, par usi jagha ladkiya bhi bahut tarha se ladko ko
peedit karty, unpe jhoote charges laga k, jhoote case laga k, law ka galat
fayada uthaty h, humara law humari protection k liye banaya gya h, justic k
liye banaya gya h, na ki galat tarha se use karne k liye, ladke agar rapist
hote h aur ese ladko ko saja milni chaheye jo ladkiyo ki izzat ni karte par
ladkiyo ko bhi jhoote case me ladko ko nahi fasana chahaye, koi agar bekasoor
h to uski zindigi ko is tarha se tabha karne ka unhe koi haq ni h, meri
request h un ladkiyo se jo ek admi ki izzat ko is tarha rond dety h unpe
jhoote case laga k unki puri zindigi tabha kar dety h , aur meri request h un
ladko se bhi jo ladkiyo ko apni per ki jooty samajhte h rape karte h koi izzat
ni samajhte h aur ubki bhi izzat ronde h apne pero tale, plzzzz respect to man
and woman both , apne karma ache karo, uper wala dekh raha h. jo karoge bahi
back milega.",0
718,🤣🤣sahi hai guru..,0
5096,rona aa gaya dekhke,0
4598,"Bhai tumhara feminist ka description kuch hadh tak thik tha....but liberals ka
description se pta lgta hai.....tum dogle ho......",0
2263,Ganja mt peeya kr bhai,0
1870,98.2% fake dowry case 73.3% false rape cases in India NCRB k mutabik,0
111,"@Mr.Jonswat haan sahi kaha gay hain but Top jo tum jaiso ki border par Bot
martey hain. Ab Top or Bot ka matlab mat puchiyo ganwaar. India tmhare desh se
bahut aagey hai samjhe, yaad rakhna.",0
5767,"what is this kidnap, agar tujhe koi kidnap krkr le jayega to fir tu uske pyar
me pagal ho jayegi. see ol these words u r using n its feminism. accha hua jo
kuchh bhi tere video k sath hua.",0
2408,"Accha hi hai, meethe saale enemies ko goli maarne ki jagah muh maarker aa jae
😂😂",0
4314,Ek number ki gandu movie hai Kabir singh,0
749,"Feminist ki maa ki aankh..main gussa feel kar paa raha hu..Mere man me bhi
yahi aakrosh hai",0
2909,"Is film ko sex drug or drink ne hit kiya ,same sanju ki trha...",0
613,"Tu movie. Dekh kr khush ho bhai 2 ghante ki movie ke baad ab jee aur neet
clear hoga, ye sahi me bahut achhi movie hai tum wapis dekho bollywood ki
**unique** story 😂😂😂",0
1451,Hahahaha,0
3801,"13.31...truestt👌🤪  
Medical life itni mazedar nahi hoti jesi movies mai dikhate hai. Bahut jyada
struggles hote hai kisi ke kuch banne ke peeche.",0
2470,"YouTube pe koi to esa he Jo Kabir sing Ka faltu bakwas Sandesh samjha or bta
Ra he",0
5606,"ek mard ki zindagi bahut muskil hoti hai ghar ka kharc family ka dekh bhaal
society may naam aur kitna koch please women respect us just like we respect
you",0
5268,"yrr jhootha ilzaam lgana bhtt galatt h kabhi aesa nhi krna chahiee bhgwaan
maaf nhi krta m sad fr this😞😞😞😞😞",0
667,broo salil jamdarr ka bhi item songs par parody h...,0
1525,"Bhai liberals ki chodo ...wo to h hi chutiye ...unki koun sun rha h .aap movie
ka review kro yr ..shahid ki acting ka .music ka .jaisa aapko arjun reddy dekh
k lga tha ..wo btao ek new movie ki tarah ..",0
3776,O stree...🤣😂😋😂😃,0
557,Aap likh do ek movie bro,0
3363,Sahi kha hai,0
2660,Pagali sale vikre,0
621,Ye rajdeep kabhi nahi sudhrega √,0
5217,jhuta inzaam lagaya tou saachme kardeni chahiya,0
4060,"Once a legend said,  
  
'Jabtak Hindustan me cinema ha log chutiya bante rahenge'",0
